track_id,track_length,n_points_used,at_min_points,D_um2_s,D_stderr_um2_s,intercept_um2,intercept_stderr_um2,r2_normal,D_negative,intercept_negative,alpha,alpha_stderr,n_points_used_alpha,D_alpha_um2_s_alpha,r2_anomalous,alpha_corrected,alpha_corrected_stderr,n_points_used_alpha_corrected,D_alpha_corrected_um2_s_alpha,r2_anomalous_corrected,offset_um2
4168,11,3,true,0.07826905942545584,0.0224101375342875,0.006160969549224938,0.006184115249360098,0.9242313563759643,false,false,0.8049607120858138,0.16674020327525527,3,0.06060438389127171,0.9588579835517695,0.975573623766568,0.21390404631932883,3,0.08172120405989919,0.9541303314237869,0.0038130012823910904
4197,10,3,true,0.01703697172151166,0.02055074806143123,0.008604940637531882,0.005646932742406023,0.407327822182989,false,false,0.37576695433222085,0.31874898622191816,3,0.009194072892887989,0.581547790765943,0.6601195502171845,0.5149125586304908,3,0.012277320137323827,0.6217182473561886,0.004892678183507433
4303,12,3,true,0.008461258336448303,0.00627635151473328,0.004895633883163578,0.001737830952759897,0.6450653906143258,false,false,0.2440517616449178,0.24364151124580394,3,0.0034991625376705887,0.5008412051828819,0.3307242113152142,0.3349645372613373,3,0.0031978100952395603,0.49363042576290184,0.001968004760254075
4321,16,3,true,0.04133174206421997,0.003117149070516807,-0.0000551865822722014,0.0008705340897002791,0.9943443239988029,false,true,1.0405937323916017,0.07081827781309631,3,0.045819300393704035,0.9953897817136821,1.2076833111440888,0.10448487197265027,3,0.0634232328163222,0.9925704579490674,0.0011567285000449402
4352,17,4,false,0.09898881390315403,0.008581859520450283,-0.009184765424103304,0.0030118494808250885,0.985190487361258,false,true,1.5249545493646086,0.023148053838352962,4,0.2434547040928955,0.9995393775811879,1.602792133827671,0.025882721272760652,4,0.2842772953950754,0.9994787224577304,0.0006048764122442002
4371,22,5,false,0.04209881577231681,0.004444170052384284,0.006897166753443252,0.0018889519567841125,0.967649506342212,false,false,0.7007418150711853,0.05596454581874404,5,0.03061837738145227,0.9812241595043019,1.3391742967262321,0.19903372817785098,5,0.08441521695249626,0.9378509864182116,0.007766222667151507
4378,22,5,false,0.07714611370293413,0.005224810544130371,-0.006096251987639854,0.002220755728252661,0.9864262802820448,false,true,1.27583240094719,0.05155686657866361,5,0.11140105948097664,0.9951248877736554,1.2880790964587363,0.0502234723135176,5,0.11375834691807303,0.995459816621579,0.00013371141295197818
4379,22,5,false,0.11040184292958037,0.008216810034503376,-0.01107645212072269,0.0034924764827285186,0.9836537789931286,false,true,1.4439308026505073,0.02268128958181565,5,0.21353038444192554,0.9992603221349731,1.483062201222937,0.01825440996423509,5,0.22921160549010725,0.9995457020489185,0.0004238812255839459
4407,21,5,false,0.03410998256631803,0.001282688389823137,-0.00009690294244522363,0.0005442711501319279,0.9957756287308135,false,true,0.97595371443074,0.05065316397335866,5,0.031996045067546705,0.991983580203674,1.0395409856994597,0.04830197049737989,5,0.03524075350336254,0.993564772532014,0.0005666027914637209
4414,21,5,false,0.01935680145791881,0.005595698903863417,0.010146247409580847,0.002374370503671315,0.7995491489661057,false,false,0.36939250674935725,0.09083926141088962,5,0.010738879984599952,0.8464369005758514,0.4222215085763731,0.10091256068478877,5,0.010726914066225448,0.8537023130026618,0.0020649212275759914
4428,20,4,false,0.04710596472407394,0.004687684323055923,0.0009706191266329151,0.0016537439607127937,0.9805787410092826,false,false,1.0102483527155877,0.09632585659153935,4,0.051470289372072854,0.9821419629252052,1.2214878744887512,0.14414945635818435,4,0.07537760580585227,0.9729014202183905,0.0019059348659078632
4429,16,3,true,0.07641271547157293,0.003914969720515671,-0.004389028866473677,0.001093343476604479,0.9973818951903622,false,true,1.345230753842608,0.0005664365816640083,3,0.1469911736896109,0.9999998226999187,1.35205898074789,0.0017346980250295962,3,0.14907977168614087,0.9999983539016531,0.000056242710661272154
4431,20,4,false,0.1222969411849577,0.003549865947510719,-0.007877229912603085,0.0012523388879157288,0.9983177462554798,false,true,1.343391180444022,0.024372677759202353,4,0.22175187817453096,0.9993421214959618,1.3681540233006049,0.027791996297374645,4,0.23250566733734926,0.9991754039822651,0.00035032837574331186
4438,10,3,true,0.10518622289979972,0.0026531665651836397,-0.006792463510019469,0.000729036875115533,0.9993641786759685,false,true,1.4401425780588342,0.0484260514114296,3,0.25002023988776734,0.9988705777029736,2.0150500314717674,0.18893245425586788,3,0.8931941729095431,0.9912855448676313,0.0037343016559076964
4474,18,4,false,0.06608226726359766,0.004627271050775299,-0.005180282601159538,0.001627156646560456,0.9902888227190156,false,true,1.387254204007963,0.031510391464661024,4,0.12506758782948407,0.9989691924549056,1.3986274553238611,0.029856982726855195,4,0.12782100292104756,0.9990894116551554,0.00008037164737991803
4527,16,3,true,0.06721283777817187,0.00029639798130953526,-0.003154700897168167,0.00008277581245272865,0.9999805536734949,false,true,1.29547403839276,0.0525147853048535,3,0.11970258361551918,0.9983594378470211,1.391073266499301,0.07173785460453531,3,0.1459370061863205,0.9973475738823739,0.0007066417758769404
4534,15,3,true,0.04334751514028114,0.003388009548071484,-0.0008425003024208882,0.0009446281368938821,0.9939282223429525,false,true,1.1433327253488477,0.09340831343835751,3,0.05858902771937967,0.9933696465852198,1.2324898355158969,0.11245389237903156,3,0.06998077412697443,0.9917437701864605,0.0005694332606789103
4542,10,3,true,0.1217579742400601,0.012128900227938253,-0.0001897598450686732,0.003332778136434924,0.9901743858141406,false,true,0.9672902037344002,0.09274562490301379,3,0.11071055693190347,0.9908904083589292,1.2026395216661094,0.07393951083856153,3,0.17221510222282996,0.996234317495402,0.005110924732143944
4577,14,3,true,0.03218695326016824,0.0015841856245110172,0.0008228403615456441,0.0004408478632756953,0.9975834175412531,false,false,0.9113668593349638,0.028171038263656863,3,0.027957829464811918,0.9990454372480344,0.9161010348615216,0.02886226357002654,3,0.028189739160159787,0.9990083848289603,0.000039773834335354155
4620,11,3,true,0.056213028349203754,0.007193143159981525,0.0010490820673780727,0.001984959986899354,0.9838894726568219,false,false,0.9664271418897434,0.09822593313338085,3,0.05515905414406628,0.9897752970445279,0.9792978855371002,0.10086616552124089,3,0.05646904498099334,0.9895026817407565,0.00016621305939037496
