particle,track_length,n_disp,normal_converged,D_median_um2_s,D_lo_um2_s,D_hi_um2_s,log10_D,log10_D_stderr,sigma_normal_median_um,sigma_normal_lo_um,sigma_normal_hi_um,log10_sigma_normal,log10_sigma_normal_stderr,anomalous_converged,D_alpha_median_um2_s_alpha,D_alpha_lo_um2_s_alpha,D_alpha_hi_um2_s_alpha,log10_D_alpha,log10_D_alpha_stderr,sigma_anom_median_um,sigma_anom_lo_um,sigma_anom_hi_um,log10_sigma_anom,log10_sigma_anom_stderr,alpha,alpha_stderr
90,74,73,true,0.047260455067558216,0.041884757628237734,0.053326096166469904,-1.3255021008928598,0.052441892424662594,0.007629211666258881,0.006586719985098117,0.008836700327365377,-2.1175203357910846,0.06381046311924957,true,0.09096937205782592,0.06075141506921362,0.13621784189169966,-1.0411048031210672,0.1753387985658906,0.007746913193254495,0.00667330041501256,0.008993250759220856,-2.1108713104204946,0.06478801345561709,1.1959514380566778,0.10638227370147815
91,200,199,true,0.04836926052483953,0.04503274744202988,0.05195297859033628,-1.315430552107856,0.03104100387138889,0.0037358325664804196,0.0032187808689116124,0.004335941318520035,-2.427612596329285,0.06469599227303992,true,0.062273766409290415,0.04884823753386329,0.07938918942798066,-1.2056948667130833,0.10545623448751991,0.0037485595732165053,0.00322806744480651,0.004352975615971174,-2.4261355828267757,0.0649218172070489,1.0742758235723302,0.06636515996794871
93,166,165,true,0.04889851548329125,0.04455319943849451,0.05366763434734981,-1.3107043254817239,0.04041677762481955,0.016848161729125344,0.014833039174284175,0.019137046044002147,-1.7734474772525115,0.05532237904252815,true,0.07392870060862637,0.05475317595016008,0.09981983106614538,-1.1311869270158288,0.1304037575519137,0.017809895606851374,0.015564889539215553,0.02037871073403904,-1.7493386261572654,0.058515330910893275,1.133176514354145,0.08832204585244985
94,200,199,true,0.04508105985963726,0.041975032321657973,0.04841692419661545,-1.3460058822048735,0.031003078569023387,0.003392375103072778,0.0029232134568784587,0.003936834928311063,-2.46949613277502,0.06464333795727906,true,0.070215382282661,0.05465621053979612,0.09020383704630348,-1.1535677353249838,0.10879274706419267,0.003413848224527491,0.002938934874507085,0.003965504578274862,-2.466755790987961,0.06505424660583571,1.130041268371263,0.06708608919023176
96,200,199,true,0.04405987210162741,0.040893896211324596,0.04747095555727888,-1.355956767867005,0.032384741718851036,0.007784328795370046,0.006712785127058735,0.009026920070801943,-2.108778828572288,0.06431842557248317,true,0.042431912526471646,0.03365452791175762,0.05349851304926866,-1.372307392909931,0.10064910421206039,0.007767316598713836,0.006696422729328494,0.009009468126977907,-2.109728992480055,0.06442814568590427,0.9887496320746475,0.06587794613217132
97,200,199,true,0.053623887187595934,0.04990088999646691,0.057624649125729184,-1.2706417072697103,0.03125000127307957,0.00523444388755301,0.0045144212457359535,0.006069305747180964,-2.281129451405591,0.06426846745412823,true,0.07248853080101306,0.05639489756366878,0.0931748673141411,-1.1397307024477783,0.10902948541615765,0.0052725074224255295,0.004541981638884551,0.006120529920583175,-2.277982800205606,0.06477182555736144,1.0888193212459536,0.06860511520740958
98,90,89,true,0.053810097273343134,0.048345761523058126,0.05989204590738843,-1.2691362228719603,0.04650537167353624,0.004950215836041733,0.004269146011617556,0.005739938797294422,-2.305375864832416,0.0642831265441502,true,0.14814149498306398,0.09938569884461228,0.2208154975106548,-0.8293232769409438,0.17335282719000766,0.005001769673197694,0.004307154565753245,0.005808405405888892,-2.300876310998634,0.06493323194755202,1.297099062728867,0.09962555006951726
100,11,10,true,0.03701836232770229,0.026389765633863572,0.0519276741005457,-1.4315827981107776,0.14698166859875803,0.010298338041331312,0.008343007694837931,0.012711934387780984,-1.987232856626543,0.09144449923538443,true,0.0682201317725839,0.026819789767269845,0.17352807085566022,-1.1660874460536466,0.4054571847287773,0.010374280182442776,0.008391689053115749,0.012825271363440782,-1.9840420270147243,0.09210858991344238,1.191355966944078,0.2544809717032725
102,200,199,true,0.044404333844984156,0.041293349270803324,0.04774969575090722,-1.352574640851376,0.03154524956437508,0.006486082238127658,0.005622841921786831,0.007481850527710778,-2.188017549135352,0.062026576756047364,true,0.09941314159677907,0.07638432621800838,0.12938482554567898,-1.0025562016618674,0.11443954624635878,0.0067204446385774165,0.005797971553294951,0.0077896857073259185,-2.1726019921705215,0.06412192759306931,1.2388210346946549,0.06800473211527669
103,200,199,true,0.0489051902460109,0.045540058881069406,0.05251898420343798,-1.3106450473061162,0.030961364892866983,0.003372532834439037,0.002908027455615239,0.0039112346403081194,-2.4720438134140195,0.06435768406682495,true,0.11141893878336102,0.08593071292816079,0.14446732136376858,-0.9530409823217855,0.1128106027264004,0.0034070807270922586,0.0029333549642341526,0.003957311413879366,-2.467617576172258,0.06501780384738536,1.2414871822372362,0.0661935600409112
104,200,199,true,0.04178567772437954,0.0388950107823863,0.04489117827102926,-1.3789725495917844,0.03113355418903887,0.004109430078751108,0.0035441341409335474,0.004764891762165663,-2.3862184045998633,0.06427144438468492,true,0.059586134242650614,0.04529840291082638,0.07838041003283591,-1.224854789294866,0.11906232037535594,0.004133570296929657,0.0035618271640947587,0.004797089418571396,-2.383674672210869,0.06465248607601563,1.1040008409151876,0.07486218726469059
105,38,37,true,0.045361156785576486,0.03587704166995351,0.05735240279437226,-1.3433158787362538,0.10186749623905789,0.02823299231050057,0.024710459241669345,0.03225767060859105,-1.5492430901467689,0.05787609305214306,true,0.06550976465022151,0.037187433645519685,0.11540267353309151,-1.1836939608076222,0.24590983104171213,0.02919576842648949,0.02534836367178624,0.03362713684599485,-1.5346800897227697,0.06136998097674232,1.1378031825360166,0.18428898983714403
106,169,168,true,0.04735488997406837,0.04368525123978866,0.05133278488309708,-1.3246351681052209,0.035029994153509346,0.009252826655926912,0.008062716353588626,0.010618605116441361,-2.0337255739051168,0.059793044509357254,true,0.11934597039476788,0.0880916704725634,0.16168907426843507,-0.9231922399572716,0.13187291450040148,0.009774988984677059,0.008461881236857281,0.011291863709262478,-2.0098837233332887,0.06264935098453926,1.2759984439138061,0.0783307631779454
108,195,194,true,0.04097316863107771,0.038064256831630575,0.04410438262584661,-1.387500448890883,0.031982196083232425,0.005649628548516872,0.004870745704467877,0.006553062851739227,-2.247980105212864,0.06442443859439885,true,0.050851098476980806,0.040061869473756784,0.06454601970108996,-1.2936996610826619,0.1035691272799809,0.005698442135345275,0.004905488231125336,0.0066195740851729985,-2.2442438573971155,0.06507390447885107,1.0640454724382156,0.06564111715700084
109,200,199,true,0.04992190978208148,0.04640881954234908,0.053700936607881125,-1.3017088089034616,0.03169066927875738,0.00723905652230344,0.0062721905552462435,0.008354966079477893,-2.14031803240199,0.062262723432659664,true,0.09304633790585497,0.07174235306426073,0.12067656869207757,-1.0313007150488165,0.11292366803268954,0.007452566687545268,0.006431046530916555,0.008636347127221571,-2.1276941290956213,0.06402421903468943,1.184645745225121,0.0688823108097648
111,30,29,true,0.046822370171437075,0.03729185572359178,0.05878855599787579,-1.3295466058823955,0.09883939878356743,0.02094347980939377,0.018188713529767267,0.02411546840894674,-1.6789511575921843,0.061246859489529605,true,0.08106203491348464,0.04330743396461136,0.1517303821252613,-1.091182498292266,0.27225504986485627,0.02157157049783169,0.018648907527746738,0.024952274177486182,-1.6661182353465402,0.06322836918263934,1.1855354336957267,0.1846754789714765
113,67,66,true,0.03035649786931956,0.02466150665010695,0.03736661250929722,-1.5177483330321542,0.09023206146240478,0.02898653897593492,0.02567650959397794,0.03272327333776145,-1.5378036367797292,0.05266037681028779,true,0.0215196328731024,0.01277144577916751,0.03626015464502061,-1.6671651420458815,0.2265947940209227,0.028740463205662672,0.02542388379150871,0.03248969481019769,-1.5415062366874512,0.05325186853506325,0.8827491974144125,0.16876262706193723
115,45,44,true,0.05025906958422743,0.041670362047746316,0.06061800165253971,-1.298785555500229,0.08138717071263091,0.02454571088958649,0.02151952908544085,0.027997449232417627,-1.610024385403434,0.057142851218951934,true,0.10580855626785503,0.05806290924096434,0.19281587377969808,-0.9754792114155276,0.26062199622688476,0.025188410341034938,0.022070247062738427,0.028747118856658326,-1.598799240278837,0.05739356487471344,1.2436759562235056,0.17031718253203323
116,114,113,true,0.04208347679219761,0.037326245960121796,0.0474470167938007,-1.3758883874548182,0.052097299039633546,0.02109150742118119,0.018743144625863826,0.02373410087674864,-1.6758923798951402,0.05126516380446264,true,0.08120331331472082,0.055331002178651494,0.1191732994822365,-1.0904262500082944,0.16660521357989225,0.0227584802963533,0.020152913276088355,0.025700920671060133,-1.6428567414396729,0.05280542256082369,1.223615901075912,0.11521601223927208
119,24,23,true,0.054585292323075595,0.044231399236394166,0.06736287319493163,-1.2629243595550472,0.09134496218697134,0.004366646574494309,0.003758859500061173,0.005072709503037442,-2.35985195737069,0.06509194982012818,true,0.06869502841855488,0.034343317170187494,0.13740684704512196,-1.1630746924676127,0.3010830668201388,0.004368316054662853,0.003760072227563242,0.005074951755858068,-2.35968594726522,0.06511786532550215,1.067939405286252,0.1908751730657771
120,173,172,true,0.05275836822373949,0.048860409147337594,0.05696729655370385,-1.277708645316439,0.03333425533539735,0.0037645349145678983,0.003245796222049607,0.004366177712182986,-2.4242886705956077,0.06439007898424326,true,0.11489829367747921,0.0878540589089304,0.15026759211752608,-0.9396864208500754,0.11655174819590075,0.0038025019533972863,0.0032736841950669424,0.004416742802307634,-2.4199305541718883,0.06503266414099769,1.2295574063568429,0.06863194585756949
122,17,16,true,0.046970213666774084,0.035799148721352966,0.06162719088866176,-1.3281774642133894,0.1179498362381161,0.01203301644631677,0.010149035159917028,0.014266724128534166,-1.9196254897193887,0.07394975321769166,true,0.04176462272552111,0.017061542069852224,0.10223482169804958,-1.3791914373747134,0.38879028127084087,0.01201964478973731,0.010137255867074691,0.014251574860677706,-1.9201083666208372,0.07397122503629991,0.9645086247378735,0.26022086820769996
123,46,45,true,0.02696160933120116,0.021773090690889375,0.033386549849465604,-1.5692541884423363,0.09282573002569273,0.0262798374877071,0.023368507139367244,0.02955387155291751,-1.5803773247443067,0.05099170620295046,true,0.054821113985775057,0.028810943823028734,0.10431294986730516,-1.261052143678689,0.27939037067473166,0.027332001510035127,0.024365266211161522,0.03065996899317072,-1.5633285639555003,0.049900275266366034,1.259757824524108,0.2036004956223551
124,20,19,true,0.034866113222555395,0.027476502142619024,0.04424310798143603,-1.4575964638680783,0.10344209147251619,0.007621002512111922,0.0065165854843748225,0.008912593785330844,-2.1179878952167783,0.06799200808930832,true,0.06259187608409368,0.028112310345567878,0.13936040487487722,-1.2034820310196603,0.347621430413082,0.007635280938604848,0.006527033922568777,0.008931700938437743,-2.117174978536683,0.068109151628356,1.1752506696064164,0.2156607642376773
125,25,24,true,0.04150766942963893,0.033667802621067895,0.0511731234993659,-1.3818716506798314,0.09091357687880984,0.006609647852303546,0.005693978281784227,0.007672569611166706,-2.1798216781656996,0.06476251552481392,true,0.06762038468321147,0.032621873363409576,0.14016719315188922,-1.1699223629207258,0.31656873960156423,0.006625176558482735,0.005705309247285246,0.00769335412483639,-2.1788025434510714,0.06491826690958004,1.1450937650445951,0.1979661970939985
126,48,47,true,0.03704444566587359,0.03165690433652948,0.0433488675994244,-1.431276899627784,0.06825465653240538,0.009652198041775932,0.008321128716828262,0.011196188667199769,-2.0153737759087016,0.06444398406951209,true,0.050011990297099684,0.03105375109976703,0.08054418821872882,-1.300925861752112,0.20696007049746423,0.00975432678330785,0.008390690421128808,0.01133957829691405,-2.010802699040732,0.06539960309245117,1.0917030619298445,0.1328152150665542
127,200,199,true,0.05401870655016186,0.050240989077184973,0.058080477931466666,-1.2674558189796032,0.031486000400027414,0.006327341241993112,0.005461422154912148,0.007330553481682089,-2.1987787428257834,0.06391550941310653,true,0.07974417328391235,0.06217924060136001,0.10227100091980783,-1.098301039970987,0.10805354635292479,0.006425237229009613,0.005532362227750105,0.0074622144663583105,-2.1921108329230736,0.06497855956536695,1.11518069501455,0.06744153885771921
128,136,135,true,0.040679431926137134,0.03726471432454402,0.044407054014185675,-1.3906251204756097,0.03807708329529247,0.005187723506451796,0.00447468405656717,0.006014385560896759,-2.2850231788528363,0.06421444458650206,true,0.07261976867059987,0.05535704749670317,0.09526575278577698,-1.1389451388607743,0.11788194244493123,0.005280901394332655,0.004542691945208175,0.006139073455351061,-2.277291941637999,0.06539477147745616,1.1734457058665868,0.07096236298009442
131,44,43,true,0.04197933869964943,0.03563250436895684,0.049456666290208194,-1.3769644071389266,0.07118924580064172,0.010660363905608422,0.009201179049428165,0.012350956110028264,-1.972227969840389,0.06392854826497811,true,0.06114351455489795,0.036550592277964984,0.10228368787279105,-1.2136496014632172,0.22345597973352255,0.010746897248642565,0.009262972504839604,0.012468546183478178,-1.968716903403719,0.06453272165363232,1.1141802604592683,0.14181047092538407
132,200,199,true,0.04939313307887758,0.045972395878557316,0.05306840221667976,-1.306333425028732,0.031169437117788804,0.004596414148409489,0.0039628132910674,0.005331319310783949,-2.3375808472018416,0.06441554187434702,true,0.06484538545750157,0.05043635339913955,0.0833708968183194,-1.1881209238458832,0.10913539706119213,0.004619308469607833,0.003979462723164907,0.00536203307375633,-2.3354230353340153,0.0647525237771406,1.080072573551434,0.06882412802094709
133,149,148,true,0.047885737746932715,0.04404092176961199,0.0520662099572631,-1.319793817277001,0.036349782612505224,0.005643466019807702,0.0048709370452685785,0.006538517829471986,-2.248454085566508,0.0639333978917263,true,0.0786020902575693,0.057857983217876094,0.10678368393162718,-1.1045659046570595,0.13307080416808062,0.00570488023645577,0.004915920055824412,0.006620461305863456,-2.243753468369753,0.06464171998633976,1.1457974874488546,0.08226510606139
135,76,75,true,0.044732143095754046,0.038567010318591236,0.05188280370735532,-1.3493802944863125,0.06440373147685681,0.023136152957336235,0.0204518135327185,0.026172817036930387,-1.635708853175868,0.053559322386324354,true,0.07768459276126824,0.04857538607531662,0.12423773520043511,-1.1096651065821188,0.20391863237635888,0.024140817934252757,0.021306193576529266,0.02735256715102431,-1.6172480193126277,0.0542461122198647,1.1853742712372894,0.14092426766324057
136,200,199,true,0.048459551225738806,0.045106237345283184,0.05206215909839288,-1.3146206120946684,0.031142787106341628,0.004391572323247305,0.0037855257308431786,0.0050946444012192815,-2.3573799606111394,0.06449383688729073,true,0.058300246868663495,0.0453077999407144,0.0750184027782108,-1.2343296062449083,0.10949741956542688,0.004404956283885173,0.003795271562467104,0.0051125827344819024,-2.3560583972999805,0.0646987463521954,1.054340362975208,0.06975218874486924
137,200,199,true,0.03876234629979801,0.036039069497905064,0.04169140634313007,-1.4115899428128418,0.03163648789739476,0.005675487014665773,0.004894433114223728,0.0065811815386813384,-2.2459968656402265,0.06430073640681534,true,0.046141727793033056,0.03656433782569813,0.058227747863931374,-1.3359061472026366,0.10103613996939156,0.005718219621014489,0.004924566358924291,0.006639779678245122,-2.24273916860674,0.06489283741604175,1.0517442440106448,0.06430501761693287
138,200,199,true,0.038686490032036704,0.03598089047114205,0.04159553839278205,-1.412440671386728,0.031487421356996524,0.005532138092072994,0.004781829633246286,0.006400176128606285,-2.257106987659477,0.06329891330419336,true,0.06880063887175444,0.05369485539869128,0.088156078902057,-1.1624075289565035,0.10765979389126619,0.005660241360970488,0.004876027939330148,0.006570580124453175,-2.2471650494649578,0.06476876510179276,1.1706466911992381,0.06558081972343464
139,62,61,true,0.04902116722952488,0.04118099155435258,0.058353981918413865,-1.309616352094413,0.07568684857161959,0.029999278261977205,0.026653390381178907,0.03376518646854907,-1.5228891936340434,0.05135834609208996,true,0.10867725814419801,0.061885046833231136,0.19084976164869766,-0.9638613270802975,0.24455294897757116,0.03159292857702069,0.028114965838341843,0.035501132806341575,-1.5004101143326187,0.05065232551993727,1.2787340810363672,0.1710565932311701
140,22,21,true,0.04487802194804694,0.03328956650813031,0.06050054311994404,-1.347966293373549,0.1297255667522323,0.03531407971685094,0.030915714001582294,0.04033819908491442,-1.452052106957798,0.05776861201592854,true,0.119736753255796,0.0559289883432271,0.25634095135524737,-0.92177252222348,0.33059051399856,0.03565452336378238,0.03123785147299458,0.04069566171660387,-1.4478853649057413,0.05743347946360633,1.359336114503703,0.2145236967407795
141,16,15,true,0.036077905407674735,0.02629594298945456,0.049498710091024745,-1.4427586844420348,0.13735256604935508,0.019151144113705706,0.016163382422047328,0.02269118624352072,-1.7178052756156417,0.07366247602013762,true,0.05266524501610187,0.02078339087090858,0.13345406675136975,-1.2784758909929996,0.4038077035921248,0.019157916421041695,0.016167016488070535,0.022702133189908193,-1.717651725740215,0.0737183930249161,1.1182364215516243,0.26338620354518083
145,200,199,true,0.04174297004837655,0.038804587853981526,0.04490385402407711,-1.3794166537436852,0.03170027112916435,0.0057314540509688,0.004929294664051973,0.006664151319240408,-2.241735184978092,0.06548003477613484,true,0.03361243449160881,0.02681221781974269,0.04213734798248541,-1.473500031178773,0.09816722992081052,0.0056817053534371125,0.004891625753651603,0.0065993960595161156,-2.2455212920306,0.06502548514508041,0.9356744694561095,0.06490548826061505
147,101,100,true,0.04636867280559325,0.041858355917145575,0.05136498485530534,-1.3337753345863204,0.044442498987065225,0.005903715546937367,0.005084585785471124,0.006854807594896447,-2.228874575875315,0.06486984511791914,true,0.0421014065935706,0.03001120713569908,0.05906221729577426,-1.3757033942920915,0.14701314137837654,0.005895130125653891,0.005077842950171294,0.006843961016403577,-2.229506604100746,0.06481413121045354,0.9714282655068687,0.0964064645604946
150,200,199,true,0.04121692744343797,0.03827367553927621,0.04438651590005501,-1.3849243862612177,0.03217544287106284,0.007817071367085489,0.00678158228072413,0.009010670700228221,-2.1069559230703945,0.0617130415263987,true,0.05991535558604524,0.04625216493857783,0.07761474170494521,-1.222461858885476,0.11240607541518967,0.007965939589402726,0.0068926064284424255,0.009206414757726614,-2.0987629914351675,0.06285352781264152,1.1113713194819177,0.07098858077155144
151,22,21,true,0.06646278144201466,0.05263920309481803,0.08391656896956065,-1.1774214876188196,0.10126920651203744,0.01226605250408759,0.010551014010725926,0.014259865817643989,-1.9112951806735774,0.065410619588375,true,0.06286646579129494,0.031954575777557705,0.12368158315103514,-1.2015809540045383,0.2938859896777382,0.012258391779529703,0.010543533009313483,0.014252164704914767,-1.9115665026633935,0.06544733528864591,0.9832285919202524,0.19275198465645077
152,66,65,true,0.050140424262372474,0.04407388490036169,0.05704199098614242,-1.2998119955866632,0.05600667125243578,0.009040323070158169,0.00781396342982803,0.010459153276921937,-2.043816049051199,0.06331257659920253,true,0.10272637795606224,0.06422558213043318,0.16430693779529584,-0.9883180244666708,0.20397392620118687,0.009160891851337994,0.007903449181225599,0.010618394271613063,-2.038062243880158,0.06412109097372293,1.2134050226672302,0.12406562246280924
153,118,117,true,0.04822313295967846,0.043908516532706665,0.0529617198685049,-1.3167445778054994,0.040706657659977726,0.005385669549646383,0.0046510234332403375,0.006236355699842255,-2.2687602972609007,0.06369117511721213,true,0.12050939599737755,0.08188301146810083,0.17735686882144397,-0.9189790902614978,0.1678271031060186,0.005436065253147949,0.004688514175570725,0.006302808166914693,-2.2647153387474916,0.06424942783118527,1.265930357767379,0.09864750550502979
154,117,116,true,0.045524402649702984,0.04048866794234979,0.05118645146743761,-1.3417557441083259,0.05091076696725262,0.021231509005099795,0.018840526075619923,0.023925922918731524,-1.673019137755893,0.05188783700651538,true,0.08298479596748036,0.05614846373701212,0.12264763634530029,-1.081001469458562,0.1696606523957104,0.022494531714119217,0.019897808137091976,0.025430135497902465,-1.6479230434448848,0.053271717652626054,1.1986033537913097,0.11572601116013324
155,200,199,true,0.045559685172199715,0.04226533136247791,0.0491108160300074,-1.341419285656344,0.03259643612647221,0.008466042442389816,0.0073110798242635175,0.009803459455945114,-2.072319558629609,0.06369891570045708,true,0.048511160019019575,0.03824188200309296,0.061538097058104736,-1.314158340219625,0.10330240265523902,0.008504648954762186,0.00733366705224368,0.009862603978129741,-2.070343607995693,0.0643352028585385,1.0188893908183576,0.06732886215943497
158,140,139,true,0.04543673670193174,0.04160649594992808,0.04961958451404365,-1.342592867509096,0.038245990927478817,0.007125826799708979,0.006139573606241176,0.008270510435420628,-2.147164737815033,0.06469705177455214,true,0.05215157813859484,0.03990751706405636,0.06815225056423276,-1.2827325450224292,0.11621274696111865,0.007170575489679783,0.006169993462681544,0.008333420961332758,-2.144445987712584,0.0652693084037423,1.0411587651184735,0.07424561390334515
159,48,47,true,0.054237582278532294,0.046579318261883364,0.06315496750899885,-1.2656996780365422,0.06610719408228913,0.009734121525825918,0.008402542567241685,0.011276720245245035,-2.011703236100921,0.06388604261815933,true,0.10210872266191907,0.05877208829279759,0.17740038760757146,-0.9909371566189639,0.23989172101909956,0.009815720423927482,0.0084626291240258,0.011385157736284294,-2.008077819889314,0.064416871838571,1.1883880605496562,0.14798605670996437
160,109,108,true,0.03665237042350061,0.03190823848021166,0.04210186214117174,-1.435897932931281,0.06019923778715353,0.02043436230387473,0.017936370904215237,0.023280247994196247,-1.6896389107896597,0.056626513139388594,true,0.05024947457822477,0.03736568810934197,0.06757562413941917,-1.298868474981516,0.1286585405850414,0.02214740498907467,0.019143101330451065,0.025623201762497893,-1.6546771527342745,0.06331054906041743,1.1243840992654264,0.09651561247283356
164,23,22,true,0.04616788732883117,0.03671883882744569,0.05804850829908238,-1.3356599985791069,0.09945106251931543,0.00967698216987445,0.008318029721405848,0.011257952550359615,-2.014260059149602,0.06571947302784356,true,0.021688173114883393,0.01190608367574659,0.03950726921391764,-1.663777028877472,0.2604540406820898,0.009605804681329981,0.00826531975952851,0.01116369193938173,-2.0174662482907473,0.06527409197329101,0.7768587027144157,0.17605641470598662
165,200,199,true,0.0479895382260769,0.044658844944023154,0.05156863734471291,-1.3188534289971794,0.031239084710843065,0.004741653173045466,0.004085139596102726,0.005503673567214561,-2.3240702155499666,0.0647228827538748,true,0.06584625183336969,0.05267091690260352,0.0823173230213736,-1.1814689413462942,0.0969601799720342,0.004787612791799085,0.004118397756219572,0.005565571273338704,-2.3198809813201513,0.06539073006727976,1.093711329047246,0.06018692460179565
166,200,199,true,0.04725870354874624,0.043849664871376835,0.05093277377739181,-1.3255181965705238,0.03251552488518044,0.00890244291335372,0.007715071360263549,0.01027255434521536,-2.050490802545027,0.062169250046686386,true,0.06791262896149952,0.053167199982187,0.08674756567973373,-1.1680494572615254,0.10630675367322664,0.009150791264178185,0.007895649411524598,0.010605458322191475,-2.038541351091079,0.06407079268459857,1.1091557483338466,0.06729665865667793
167,150,149,true,0.04753067276639294,0.04330338631480998,0.05217062788582151,-1.3230260385000183,0.04045210209045179,0.014995226912981784,0.01317927945328149,0.01706139026559805,-1.82404695795979,0.05606137518267363,true,0.09476311405388001,0.0696105997505124,0.12900402837173613,-1.0233606761658722,0.13396394826589805,0.016231809288325804,0.014157682429259898,0.0186097995974298,-1.789633068581555,0.05937476496868885,1.2191292624255898,0.0860937321990937
168,102,101,true,0.04528328541900432,0.04060115956177363,0.050505354045839744,-1.3440620714933134,0.04739949138051683,0.010670918190146495,0.009188702359487983,0.012392228038948514,-1.9717982096516873,0.06494760626418118,true,0.0350262973773552,0.025279535431523812,0.04853101479218789,-1.45560576943573,0.14162514202115165,0.010522612111642958,0.009069221752756885,0.012208915899364405,-1.9778764384277883,0.06455354055230847,0.9219857034243251,0.09580779288032885
170,116,115,true,0.04412689307032176,0.040078130117284554,0.048584669153510396,-1.3552966497092997,0.041795899374849094,0.006751653857868802,0.005821024065924976,0.007831067059715228,-2.170589831114473,0.06441077408839527,true,0.054569150936231985,0.039677235487313736,0.07505039595950118,-1.2630528035299917,0.13840579141604706,0.006790962773747757,0.005848797619032351,0.00788489846944946,-2.1680686502136024,0.06486475568553322,1.063093215251669,0.08819408425526408
213,33,32,true,0.060487355808263484,0.050513726470108856,0.07243021785059726,-1.2183354001674715,0.07825519161104237,0.007015053343793989,0.006043625897826028,0.008142624022108493,-2.1539690221655867,0.0647334042882402,true,0.0890630623534857,0.047796862526560124,0.1659571079874341,-1.0503023761219819,0.2702982342140674,0.007024073210648586,0.006050263531355246,0.008154620738891949,-2.153410970505285,0.0648147378636009,1.1145470848044408,0.16961461029258984
232,92,91,true,0.04331208955934399,0.03869010249157959,0.04848622725682644,-1.3633908635524963,0.049009256261836213,0.010424898470806323,0.009018588280816853,0.012050501114213909,-1.981928165973704,0.0629332731844088,true,0.06282625801247593,0.04401009371969035,0.08968712316293538,-1.201858806477424,0.15458890012661505,0.010616651981016755,0.009157275397583212,0.012308606478710281,-1.9740124187925125,0.06422130577223815,1.1131424609002232,0.09827701159665615
261,14,13,true,0.05622362427787283,0.03927322405982717,0.08048985033986338,-1.2500811624079025,0.15582228228761544,0.022427069821828252,0.018584767007095607,0.027063748531317385,-1.6492274648628489,0.08161541432025579,true,0.04071793741379737,0.01664299270054283,0.09961852757285913,-1.3902142295046396,0.3885543477913061,0.022182050579403326,0.01837017195721721,0.026784908113715023,-1.653998308765965,0.08188846961951482,0.895939305170526,0.27183892387503067
268,196,195,true,0.04476280375624986,0.04151862883621045,0.04826047141453292,-1.3490827188878192,0.03267427872603199,0.00896747563411533,0.007808177777102432,0.0102988970722813,-2.0473297946892006,0.06012051249442143,true,0.0810449300038825,0.060789679455989384,0.10804927313508093,-1.0912741484923054,0.12489599815223909,0.009226410139196735,0.00800574574776335,0.010633193551076118,-2.034967243719633,0.0616309629290644,1.1762929627410978,0.07749759765044063
293,11,10,true,0.03591352808892168,0.026129848746310212,0.04936046558539289,-1.444741928366381,0.13812117583024897,0.0029250025393884253,0.002363353953187478,0.003620126322546677,-2.533873752541834,0.09259747783405338,true,0.051084826747242074,0.02258028178622465,0.1155724958838995,-1.2917080751780314,0.3545625675058785,0.00292757556011132,0.002364981139305928,0.0036240029646394684,-2.5334918870614347,0.09268043134381385,1.10653428754426,0.21731488329109627
296,195,194,true,0.05404642741843907,0.050252429291840976,0.05812686785215498,-1.2672330085328236,0.03160993029922523,0.004935963371757647,0.004253249140499923,0.005728264111156542,-2.306628071726548,0.06465110535832938,true,0.05206606634742262,0.040411128455289436,0.06708239459072533,-1.2834452325440289,0.11005378944434004,0.004932997057746592,0.004250842028975524,0.005724621099975637,-2.3068891435698475,0.06463589054065647,0.9889940885693983,0.07181763502501769
303,194,193,true,0.04180224097633822,0.03885937373445141,0.044967975103897266,-1.3788004355079793,0.03170376734981166,0.004540528837404766,0.0039164901097310705,0.005263999536748457,-2.3428935617263225,0.06420940411269342,true,0.05526254655573845,0.04266420747411766,0.07158105664280405,-1.2575691062160528,0.11236721114950404,0.0045636347290105685,0.003933347513974278,0.005294920386728777,-2.340689123570974,0.06454855810620387,1.0821173603354814,0.07091838882851258
319,16,15,true,0.11071927539992203,0.0852868917039726,0.1437355459926179,-0.9557767651095462,0.1133409481320254,0.008172722687365847,0.0068535257077953155,0.009745844543723311,-2.087633237088789,0.07645271674420229,true,0.20752449916800972,0.09010445786041453,0.47796101078206005,-0.6829306255764056,0.36232309647131755,0.008187633308822035,0.0068639128536315585,0.009766636119842919,-2.0868416158777814,0.07658662318413223,1.1888377081499804,0.22298581445263035
325,11,10,true,0.06899879568325827,0.04837929634477665,0.09840642930835085,-1.161158489446511,0.15418196310065427,0.02097143554791061,0.017105443794756047,0.025711177927754025,-1.6783718399592047,0.08849381375512029,true,0.12748513555465177,0.05172049260213718,0.3142363687912044,-0.8945404499196485,0.391796897495909,0.02129490208982196,0.0173455907895216,0.02614340788490438,-1.6717243523945429,0.08908655113797743,1.2033421014723011,0.25529227155818157
335,13,12,true,0.05150496526853991,0.03566962081274686,0.07437032934102608,-1.2881509013513759,0.15955060606964636,0.029376733729902776,0.024550756018861326,0.03515136087762862,-1.5319964931589816,0.07793863646088053,true,0.12040800181819195,0.04337474076797821,0.3342518397839752,-0.9193446507026835,0.4434184570804733,0.02934174482788303,0.024577354226239627,0.03502972621135246,-1.5325140640922459,0.07695080702331238,1.2803186167097107,0.289004507896682
