track_id,track_length,n_points_used,at_min_points,D_um2_s,D_stderr_um2_s,intercept_um2,intercept_stderr_um2,r2_normal,D_negative,intercept_negative,alpha,alpha_stderr,n_points_used_alpha,D_alpha_um2_s_alpha,r2_anomalous,alpha_corrected,alpha_corrected_stderr,n_points_used_alpha_corrected,D_alpha_corrected_um2_s_alpha,r2_anomalous_corrected,true_D_um2_s
79,200,10,false,0.04039385761381822,0.0006206954965817075,0.0005859679552841685,0.00050528360829409,0.9981146285081677,false,false,0.9228958606365276,0.035103721617099334,10,0.03624597468403519,0.9885582311174954,1.0870898783835048,0.029424147830240718,10,0.04303486521958525,0.9941732158666152,0.03
14,200,10,false,0.02177117412481995,0.000266827769382642,0.0027118291859542652,0.00021721391382606344,0.9987997636747034,false,false,0.7914955680453096,0.009736799132500227,10,0.01830760784578937,0.9987907949150542,1.0277357991287344,0.017912020108874754,10,0.023146497321473152,0.99757583556874,0.02
353,200,10,false,0.14187751209627428,0.0013551366180705761,0.0017491495471045906,0.0011031630225788404,0.9992706899987525,false,false,0.9494859118374229,0.012553223940187258,10,0.13293334155532655,0.9986035782412978,0.9935612156302772,0.0090925030417946,10,0.1391842316729776,0.9993304596397914,0.15
319,200,10,false,0.12237167879762008,0.003738560677447057,0.013378930071589423,0.003043414104549052,0.9925884975524822,false,false,0.8673976482633305,0.015033723706019644,10,0.11465615877988652,0.9976025795883641,0.9075945317258975,0.019801632169690993,10,0.11935399059929266,0.9962063476621228,0.15
336,200,10,false,0.152608027008865,0.0016074660131302132,0.003297746308636493,0.001308574384376299,0.9991131839995984,false,false,0.9689021234680181,0.005196013844825772,10,0.14975966322952788,0.999769977212752,1.0118463747304025,0.0071172618970943395,10,0.1568495578249207,0.9996043466411417,0.15
286,200,10,false,0.11203929846080353,0.0023789946907525447,-0.0011994602940501654,0.0019366453084901515,0.9964060459097536,false,true,0.951187847626224,0.023462170103481495,10,0.1015142372746696,0.9951562132157653,1.0088879740308079,0.018431220054153173,10,0.10775801345158169,0.997337103778902,0.1
345,200,10,false,0.13007439119771877,0.001027295734141713,0.006886395726212714,0.0008362807498860603,0.9995012525418747,false,false,0.89592595309863,0.008564995973247478,10,0.11834971941034832,0.9992693949583804,0.9370467693077181,0.005999677720229305,10,0.12328694936670521,0.9996721456972335,0.15
136,200,10,false,0.03287042729729986,0.0005346358975943385,0.005261683980861297,0.00043522589892748754,0.997888080529763,false,false,0.7477103773788564,0.014122174599995724,10,0.02682064896199957,0.997154302768341,0.8637213818041866,0.007773161253001517,10,0.029589294165971145,0.9993524747744291,0.05
231,200,10,false,0.08346565787409543,0.0013513698304155513,-0.00135501941494243,0.0011000966300103582,0.9979072711070222,false,true,0.96808023250745,0.02883497137402529,10,0.07699982431781328,0.9929525044993566,1.0500897617585918,0.022204665265406997,10,0.08393023399585742,0.9964356948634367,0.07
156,200,10,false,0.03423920010959703,0.0007461398922739749,0.004651627634824454,0.0006074029200093098,0.996215256296509,false,false,0.7551918415781589,0.01833094182071599,10,0.0274659249335972,0.9953085972151806,0.8715535973814446,0.013256441156360483,10,0.030346240143187958,0.9981526352951661,0.05
6,200,10,false,0.020372264200062558,0.00034402185753152796,0.0017852553612098668,0.0002800545621208374,0.9977238869413765,false,false,0.8136736912684537,0.019312902730593606,10,0.016938518256725585,0.9955132528954298,1.1024437279676385,0.018164090489076353,10,0.022805335922818738,0.997832983122021,0.02
86,200,10,false,0.02902591950693791,0.0006057539404835064,0.0009953802665310328,0.0004931202795436714,0.9965278382773053,false,false,0.8513168947866887,0.041804649545437486,10,0.023792162857113133,0.9810740176504824,1.049597543979375,0.030702603142137477,10,0.028854886192954024,0.9932012039917507,0.03
13,200,10,false,0.02099740206221472,0.000165175869454734,0.0019876555713223528,0.0001344631301190936,0.9995051915407116,false,false,0.8033285758222053,0.021969820830951736,10,0.017311356489462474,0.9940520717582679,1.0629776445320414,0.00635593172244913,10,0.02240170569764289,0.9997140593031357,0.02
56,200,10,false,0.023531489047334594,0.0005013346261125294,0.0013189519890385358,0.00040811665339924246,0.996381967784072,false,false,0.8184588108849002,0.03371484310600721,10,0.018860156555758973,0.9866068496984496,1.0582696328347758,0.01676800805587602,10,0.02385482368218533,0.9979955792771297,0.02
18,200,10,false,0.017419066054885315,0.0004799943333668052,0.004371364594317842,0.0003907443666982832,0.9939621499619149,false,false,0.6687056876765144,0.011741880163857837,10,0.013791104522333276,0.9975394888524171,0.8580677177917484,0.013501735384780873,10,0.016028003637965475,0.9980231820587289,0.02
265,200,10,false,0.07984883364788702,0.0013801864803097196,0.007959992372221517,0.0011235551228102269,0.997615531589668,false,false,0.8489319247162517,0.005487760447787673,10,0.07163739267047348,0.999665813127472,0.9092730255954711,0.01104398292091917,10,0.07596552477536389,0.998821198782407,0.1
304,200,10,false,0.12059796806110731,0.0028553607776800904,0.010274332343670327,0.0023244360635339186,0.9955353371832627,false,false,0.8886296317843676,0.01094504311844132,10,0.11339538777601937,0.9987878493207921,0.9322038125960076,0.015607876937158018,10,0.11852460312006421,0.9977623970075958,0.15
161,200,10,false,0.029865190892824384,0.0007725158739043027,0.007434795969448809,0.0006288745614886937,0.9946757827798024,false,false,0.6687698082944712,0.012778101444066563,10,0.02360276042638266,0.9970879234357017,0.7666776437667864,0.014649923125766766,10,0.025341159195437866,0.9970874838358902,0.05
177,200,10,false,0.044506456715407684,0.00048535321403925594,0.003855987335474629,0.00039510681910450405,0.9990495116937592,false,false,0.8097255170286407,0.02183109824681202,10,0.0367010140780685,0.9942184098092663,0.9120217065241181,0.014482223040566558,10,0.040259620613351414,0.9979868556243334,0.05
310,200,10,false,0.11318700343026263,0.005767295925161703,0.020540947910122277,0.004694927079726116,0.9796523931337652,false,false,0.805769322713689,0.021563834546297747,10,0.10450534469536636,0.9943030907608835,0.8410470390873831,0.025425078669851917,10,0.10798888175384408,0.9927421085457977,0.15
296,200,10,false,0.07163777619002654,0.0010644995847709417,0.007093704638787243,0.0008665669304559179,0.9982366833294313,false,false,0.8286701021848067,0.011377730244124393,10,0.062027281010662905,0.9984941440316111,0.8917441262928675,0.008058439725937193,10,0.06575576828779336,0.9993471284185259,0.1
313,200,10,false,0.14786185830619672,0.0023416610509193166,0.0004921419999489053,0.0019062534716723018,0.9979975797908757,false,false,0.9343593216609365,0.023497685383662203,10,0.13313862215441832,0.9949659153490945,0.9748092367275467,0.02020747468274705,10,0.13867493399323108,0.9965740236140785,0.15
223,200,10,false,0.08045440800553075,0.001677208074043821,-0.0024426922228298112,0.001365348632590383,0.9965353696440206,false,true,0.990417628673042,0.025526660000495558,10,0.07531755982179675,0.9947138508058548,1.083482653517293,0.017162464025282625,10,0.08331825212283767,0.9979967531440233,0.07
316,200,10,false,0.14309952459622877,0.0009150194065650584,0.0017219784069365065,0.0007448810406302784,0.9996730117230344,false,false,0.9529574872979666,0.01070303517086337,10,0.13479459164464375,0.9989918647729883,0.9970887792889332,0.006740250183100492,10,0.14117441086715107,0.9996345603843917,0.15
238,200,10,false,0.0801263426636642,0.0015144431661209578,0.0012769730165105245,0.0012328481707184265,0.9971502555826552,false,false,0.9814793972570414,0.014754754423151115,10,0.07952090864848835,0.9981952913500837,1.0700115854917067,0.015297933929722615,10,0.08766423404264866,0.9983674405774069,0.07
282,200,10,false,0.15029085717729124,0.003360949865278597,-0.010092660813144154,0.0027360161054430206,0.9960151235077357,false,true,1.0894930725046337,0.019941619726025712,10,0.1555452664819277,0.9973269968137178,1.1512281075563409,0.013317909067479409,10,0.16702050194488577,0.9989305152685761,0.1
101,200,10,false,0.030542217092686296,0.0006505416019095562,0.0028802967683282674,0.0005295801399696595,0.9963836902112332,false,false,0.8299695761198403,0.019518243270248765,10,0.026314516800415282,0.9955951626935855,0.9999591301668157,0.01388526901134983,10,0.031094318390908166,0.9984598440916448,0.03
