particle,track_length,n_disp,D_weak,D_stderr_weak,sigma_normal_weak,sigma_stderr_normal_weak,D_bayes,D_stderr_bayes,sigma_normal_bayes,sigma_stderr_normal_bayes,D_alpha_weak,D_alpha_stderr_weak,sigma_weak,sigma_stderr_weak,alpha_weak,alpha_stderr_weak,D_alpha_bayes,D_alpha_stderr_bayes,sigma_bayes,sigma_stderr_bayes,alpha_bayes,alpha_stderr_bayes,true_D_um2_s_alpha
284,200,199,0.09304811443392355,0.008368101008540907,0.03299258582788522,0.004114451215212374,0.10164315758461673,0.008466720339348983,0.02706051427405266,0.0030587113338612117,0.08775024225056405,0.007974329635094014,0.03366375156916406,0.003787719320487595,1.0002694926306597,0.025541272653745783,0.08011896486976483,0.006428309013374649,0.025641921494744344,0.002915149868423327,0.9327960343702569,0.02264274506775471,0.1
234,200,199,0.06660293167958975,0.006576123931288581,0.02788170616659681,0.0031625601474423847,0.06829234437921583,0.006590706217707229,0.026239225454527476,0.002530409139014391,0.09870723770638923,0.011856037764750138,0.03672398572075059,0.002755850685521085,1.2071655752142325,0.03471901288260826,0.07703284621190137,0.00783597570214016,0.028348185415783617,0.002382066746485202,1.0608814436360277,0.028613907733454513,0.07
179,200,199,0.04234556900937145,0.003608415836648577,0.0245719301763273,0.0025115501062046453,0.04199116843625489,0.003618310296038138,0.024904881746783805,0.0020527481653145885,0.05015263062126741,0.0046156118571765575,0.02822309773232207,0.0022368788556813204,1.0960037260079,0.03221109202067951,0.044927244421583024,0.0038949676588499113,0.0257597851946083,0.0020090314169216965,1.034760694391472,0.029948832603181708,0.05
200,200,199,0.07125745575610533,0.006060120597308413,0.022886603148787384,0.0034763729686624924,0.06846199786179101,0.006044936755210839,0.025032381185928473,0.002510832599771069,0.10441383375145778,0.01096837551199685,0.03450867549884883,0.002710864379688073,1.19820048135485,0.033377169915633775,0.08490335994008183,0.00784241937391427,0.027599650118177065,0.002486368337128706,1.0811913903254147,0.028597213486571404,0.07
350,200,199,0.14227628624225247,0.010736471996346864,0.030048896896542488,0.0046771948302603145,0.1481717176738267,0.010838220605553575,0.025711266466328098,0.0029263289607370305,0.1537302218607824,0.013414489946140473,0.03676253094115053,0.004033506095186858,1.0418581576973884,0.02927638976404301,0.12460994897237156,0.009456950424895007,0.025233034691418042,0.002868201237103435,0.9424894738764437,0.024729955751373878,0.15
184,200,199,0.07564045299828646,0.006890990260926141,0.023810697227445356,0.0033485683464182844,0.074856886364343,0.006808313196427378,0.024538898695364318,0.002563336306596827,0.06973842167204493,0.0068032884515589545,0.024937194888071022,0.0030796081506165307,0.9684466259733872,0.026617331527741372,0.06778233615495681,0.006449345699935841,0.024332491060460308,0.0024836461257335667,0.9577717619998216,0.025922674331335105,0.07
36,200,199,0.01819756254450012,0.0022535238840751884,0.026131315182296656,0.001826352558322782,0.018437034166190584,0.0022731641358975097,0.02581094068696391,0.0017250011101936531,0.017883689590318462,0.0021733887467772477,0.026501668577040043,0.0016937803145419747,1.0002213002065097,0.0417771563601364,0.017010332639358684,0.001988737772998089,0.025619755470704213,0.0016547119729625834,0.9672041466076243,0.039988194404859345,0.02
214,200,199,0.06243066764415548,0.005951257190284411,0.030240441605613202,0.003019240190991094,0.06618072250795351,0.006041445691218027,0.0272739824371247,0.002411299268440647,0.09641203994268324,0.011958288853804767,0.039145241090299265,0.002511817117502018,1.2272066843389067,0.040535827301610206,0.07728404230805007,0.008084574967344466,0.030638935104933585,0.002193210835352786,1.078667215709755,0.033145396927099946,0.07
243,200,199,0.09533410360731383,0.008352255983618072,0.02791185831977219,0.004125049253354272,0.09723540439902711,0.008255160623722405,0.026139156156684794,0.002858586875452058,0.10645324054151954,0.011281806201610067,0.03534187985361281,0.0032284410111720306,1.0657135596625777,0.031135497582204907,0.08456819472953803,0.007436442976691465,0.02566673449089682,0.0026887975294417853,0.948958669902695,0.025192804304603744,0.1
46,200,199,0.02143712756639527,0.00225431701436999,0.022588450849637374,0.0019451242150465113,0.02080722146779786,0.0022201478930473986,0.023408572887362138,0.001791937969606982,0.03240311756632955,0.0043177426795795275,0.02741125039402265,0.0017780486993653945,1.2339075037826246,0.04672863761116408,0.030466321198208003,0.003935706773072537,0.026513631724003364,0.0017206468297521985,1.1963080960996277,0.045298613372460994,0.02
13,200,199,0.019803412024785347,0.00222709979020495,0.02320539917785942,0.002018470823275194,0.019192259852122053,0.002187015583479642,0.023926241120108663,0.0017628635960459764,0.017463471358503645,0.0018371969399028389,0.02165059979175911,0.0020148724813801484,0.9241353879792642,0.03444316744470105,0.018131791954901527,0.002006060763106988,0.02377987384706714,0.0017256635716162688,0.9687735612143012,0.03712418940123374,0.02
80,200,199,0.026896368535267286,0.002692617309422397,0.024301593943728012,0.002147987716617006,0.026746196490408217,0.002693078105619841,0.024500777253864816,0.001857873313117736,0.02544248773063344,0.002524992603279286,0.024094327009642726,0.0022150975770648187,0.9744987831525715,0.03322810433530288,0.025242006800503182,0.002506576333181805,0.024389457383442257,0.0019190027016215225,0.975567316368012,0.03312083705551849,0.03
197,200,199,0.07591164873340267,0.006148712023869102,0.02155556707792442,0.0034828498428845257,0.07319980976961679,0.006134629777631809,0.024202008941263165,0.0024660975322344444,0.08056170601606388,0.007108524876300058,0.026391092884949004,0.002930166404438472,1.0462351464163435,0.02569328409324656,0.07507339829111143,0.006350027392888383,0.02470075536614077,0.002405176141267904,1.0139906930983273,0.02444897592994022,0.07
0,200,199,0.018595532968706537,0.0022282215172957087,0.025741921719299517,0.0019062636776626743,0.018674883019279765,0.0022286513687933274,0.025611465264988184,0.0017221842362688464,0.021705683881323868,0.0028680992845706004,0.027622293289843104,0.001700202334544031,1.0922146962807484,0.043458253925584334,0.020862037304066668,0.002663620249369763,0.02667404212514355,0.0015841231156027372,1.0614709064628962,0.04174032556464613,0.02
68,200,199,0.030145539797696963,0.0033088453319882367,0.02598294693766668,0.0023212225437868727,0.030452356060430265,0.0033290217775308346,0.025638929635138127,0.0019978965562639263,0.02795498402820082,0.002923816948991029,0.02541648500894579,0.002219461127975079,0.9382612099001082,0.03199266671836615,0.02761586252949162,0.0028512539293333375,0.025115427637380887,0.0019792158974153186,0.9324665764918628,0.031386387073912614,0.03
327,200,199,0.16411891925479688,0.01264855610282295,0.02482493353884937,0.004654131608759174,0.16494967480997622,0.012630381313818259,0.02446783446818665,0.002913354136435087,0.2214530212939819,0.01905357580805668,0.036473762258923785,0.0041035825859078445,1.132137951322457,0.023546537311433302,0.1916205287484516,0.014693302927776486,0.02541003065351346,0.0028630581248679406,1.05185043127508,0.020518182198926316,0.15
269,200,199,0.0907974790965208,0.007354184630092034,0.019661945299650818,0.004672434250760563,0.08565536258406574,0.007295621001407175,0.024442436826032705,0.002819945827779677,0.1954380591265711,0.021811126105782286,0.03797332973481585,0.0028522015183627993,1.3379481729835354,0.030484361525931702,0.13324144968185875,0.012231009899950115,0.027507939804737886,0.002600010685312624,1.1535542698952033,0.02493887250049609,0.1
321,200,199,0.16709457962856297,0.014206235352385216,0.028432319348155776,0.0063028668298438575,0.1712596353695619,0.014143865461688929,0.02582239928292695,0.0034391287859029535,0.21184455984957767,0.021936896519022545,0.0452626219045642,0.0044199818301222694,1.1344282831899575,0.02998655237190817,0.1578555439736153,0.012828968669731822,0.025619283708391907,0.00343123024214515,0.97204268289967,0.022577205262406197,0.15
23,200,199,0.015545475331040975,0.0021497274824637796,0.029471177383513902,0.0018544922040096782,0.01618509457303797,0.0022044672093013305,0.02853506851725945,0.0017657907431892737,0.016085830435114475,0.0022942950176426478,0.03004018642554956,0.0017052172444400621,1.0273954002786982,0.050345759080620944,0.014582721018163295,0.0019234942445318093,0.02794032795218044,0.0016619670540527105,0.9478615739487293,0.045641379178351205,0.02
9,200,199,0.018408261192695074,0.0019005583597295032,0.024150704689918888,0.0018551828919748312,0.0182249724072112,0.0018936111339978665,0.024435628644034438,0.0017190008541010174,0.02406031497114725,0.002953280145013273,0.02696889203584196,0.0016308523000894849,1.168101540637771,0.046401096103267814,0.02239717699279319,0.0026492495542846,0.026118390236740646,0.0015810086496719864,1.126281864170175,0.04462352055231744,0.02
277,200,199,0.10043594308445863,0.008033484120941167,0.02248003411227875,0.004839883744424565,0.09822436514497565,0.00795754865332126,0.024819173200573575,0.0029768787778520524,0.17159878808473647,0.018968634192259692,0.04158027936401129,0.002876957401678211,1.2968032105885736,0.03309533903757278,0.11393912978399957,0.00947609017539193,0.026766573080596545,0.002624150385282714,1.0677247169930888,0.024600640170053256,0.1
151,200,199,0.04336104448464716,0.0040503144129448825,0.026511697633171617,0.0025797232395979065,0.044077463922367,0.00404265147239443,0.025815849559985372,0.002155947728819262,0.04815394918583486,0.004550334455832212,0.0289944861664969,0.0023699294176846523,1.0505343565303735,0.03045622447878904,0.043665951993187443,0.0038299026980525078,0.026007184095102182,0.0021203386356187896,0.992010326002367,0.027936346603346485,0.05
293,200,199,0.07162526152517402,0.007809196659113865,0.035328202940073876,0.0035178969890255797,0.08222870922501757,0.00806016763844352,0.02818069742396029,0.0027493111331397813,0.05193067076736291,0.0050702661424069755,0.03174742726882797,0.0028914805396979913,0.8566836095920267,0.026194746468596597,0.048945143792226524,0.004289999920211424,0.02542603672398851,0.002389220379288244,0.8094849367853079,0.023365348005795816,0.1
144,200,199,0.050438261463312026,0.004361385462323314,0.021600437831436812,0.003129263466996794,0.047873622563439945,0.0042662541013922944,0.024061178414438236,0.0022783606475976284,0.0760639069381631,0.008243057521202843,0.031085998937070928,0.002255008159888954,1.2095649453612276,0.02912398948947148,0.06422778619667974,0.006286248177135134,0.026889159717655403,0.0020789845964440164,1.115173022311516,0.02602138623070427,0.05
124,200,199,0.05480870002247218,0.00433887455728971,0.018029914388394942,0.002616978388944983,0.05142543799426438,0.004274251567410698,0.022110571403375814,0.0022573745453278327,0.05598027846942593,0.004709030914144135,0.020766929314183103,0.0024277511837737503,1.023501205717582,0.025439575534773662,0.05696445773698271,0.004922630153150424,0.022972984981911172,0.002210665362394122,1.043745273829403,0.026310015119783037,0.05
317,200,199,0.14446160683892934,0.010743816501664047,0.01948238144517853,0.006192398762970881,0.13812716710726852,0.01069319572276159,0.024986238881441573,0.0032517615748134682,0.19033670844061645,0.018754267067420533,0.04178215247161378,0.004078484305680492,1.19025694075875,0.0341264022764336,0.15325718033232372,0.012241638533939433,0.025916154424375393,0.003328337576715492,1.0487022343230086,0.025568594229075314,0.15
181,200,199,0.06782643559660563,0.005991732431930522,0.02334569831153724,0.0029094592267737886,0.0668593953805587,0.0059878827013325475,0.024234928916262877,0.0023955272794569608,0.07322372479184025,0.0072967383674105366,0.027978433517890058,0.0027641582915666034,1.0757911056213163,0.030249507230122874,0.06949459827676824,0.00657712910496383,0.02526668034664171,0.002335619612452452,1.041943569927864,0.028201999431701985,0.07
279,200,199,0.10518584676332973,0.008268747727197608,0.026760076877869746,0.0038201543054298907,0.1078165721636572,0.00827845242366862,0.025282288180761073,0.002767716199862035,0.1712007830448222,0.01665680314989826,0.0407210020439651,0.0031315577397944584,1.2302854279014637,0.03313439122351958,0.1213883956303793,0.009435437625179843,0.027001580455004552,0.0025865100898835505,1.0446864754906946,0.02554890808790755,0.1
216,200,199,0.06593834258529188,0.006344472934700283,0.030585853725045308,0.0035332047020549106,0.07049359746251435,0.006446640215294154,0.02706798426372025,0.0028042545022046277,0.051895725062791095,0.004573512663072543,0.0254442635888701,0.0037134096285859532,0.8948009921176578,0.025072951345294914,0.050702969854892366,0.004375720926802908,0.02484018344895788,0.002787028617440875,0.8858253267156303,0.0244488268680208,0.07
150,200,199,0.04637988239831635,0.004823846998109404,0.0248940288694331,0.0025807272085717516,0.046299234519931814,0.0047907874291030945,0.024932079549196427,0.002176441160296045,0.042333459963846375,0.0047017821646166795,0.026334215223686654,0.0021791043616659015,0.9640659732518527,0.03205970501457289,0.03988849220261148,0.004200526698921583,0.02459351247890265,0.002010157250072444,0.9330725463471126,0.0300785381086352,0.05
358,200,199,0.15239982850990105,0.010688413622384887,0.022130861611992944,0.004683619998185843,0.1499391337532581,0.010640693042472393,0.024170983203158525,0.0029120749914275535,0.17232022885107964,0.013408061256369494,0.027206109002711205,0.0043696858986726275,1.039261134122347,0.024863736366952383,0.16264889491018442,0.012256041032821588,0.024616508862945613,0.0029163271548004206,1.0160338650533005,0.024302410674638786,0.15
272,200,199,0.09736913306060255,0.007805756354096624,0.025672140001937682,0.0035155918842077975,0.09829806817658931,0.007870018947805306,0.024953156300141745,0.00263973158487699,0.12721409547101442,0.011455367728265942,0.03459421254050447,0.0031998876426500428,1.1111098014563887,0.029733106711668733,0.10802418066202514,0.008566121336419819,0.02607192157543222,0.0025613769218693783,1.014729211698936,0.025288584904295586,0.1
161,200,199,0.051441269973621306,0.004019006026841309,0.0201150294243281,0.0029273255640494492,0.04815926092902071,0.003925779552049681,0.023364100164480688,0.0022471856102820667,0.06363549394849095,0.00548023913257947,0.02661552147241434,0.002427863868267271,1.1029032044356197,0.030248361650876743,0.06020958993071064,0.004989317520125956,0.02526717286157695,0.0021382965526019777,1.0747091122363042,0.02894631777243606,0.05
334,200,199,0.14117014148294532,0.010870446406537101,0.024519171026929375,0.004761891304161572,0.14268997237653194,0.010962497107466981,0.02424037565017575,0.0029520347589952634,0.19705500872870227,0.01872681100824765,0.04000449402487276,0.0036148291242575764,1.1736518496430999,0.02989252904836437,0.1603181705151978,0.01265740890632279,0.02515052884720142,0.0028824671888046417,1.0452442348572741,0.023675506813916614,0.15
257,200,199,0.10838400852930645,0.007903706081550999,0.01736223506524056,0.004912487489713154,0.10184285999534755,0.007896738980540906,0.023899452087083828,0.0027349970489489762,0.16336048997448446,0.014322525143022402,0.03491399360536492,0.003158535726469538,1.1881430089459823,0.025469884489472627,0.13473902415589692,0.010318934070596732,0.026087035514086004,0.0027486800170941766,1.0823142215549908,0.022015680669606352,0.1
286,200,199,0.11998699426121429,0.009133175461675365,0.012146764274753322,0.00530438189820883,0.11143602028939263,0.009019695641230202,0.02335417659292684,0.0029581443292826283,0.193383541315781,0.018491373256364005,0.03141189096493129,0.00354757606255467,1.2263762877097222,0.026586492452051802,0.16335944183874426,0.01402559036684245,0.0253381989906744,0.002867844464109915,1.1486833090607398,0.02381832310234533,0.1
177,200,199,0.05505237586088263,0.004449778544147909,0.01820627103206888,0.002643704177273394,0.05121538297967617,0.004370586021650857,0.022304704324442256,0.0022327281759002993,0.055675167308808456,0.004845423047992261,0.021304993872239338,0.0023473349995038854,1.0167599494398498,0.026314809792132965,0.05633664012682202,0.005017615941778412,0.023203400209802917,0.002138048161493147,1.031930554654344,0.027165745555767562,0.05
219,200,199,0.07303475251198753,0.005496438099289458,0.018101938352619626,0.00346621978629358,0.06857205842153082,0.005431923759153939,0.02288844853804843,0.002486256000213096,0.08998360082062716,0.007580187480114291,0.025066010134202774,0.003015433717873545,1.1023867675895622,0.025642474857080377,0.08725379223208189,0.007207824654375472,0.024484683706009678,0.0024294975273950765,1.0896152293189518,0.025222040867777684,0.07
223,200,199,0.07548831877397852,0.005533591504809768,0.021244635052985437,0.0030854559179716006,0.07314187037459867,0.005534538532078831,0.023655303895643475,0.002348271762989334,0.08512829861994962,0.007031956492494211,0.02595250786152417,0.002841760481039053,1.05841946344136,0.03109044320126808,0.08159211239672907,0.006561013184198085,0.024567103441253596,0.002302209956026117,1.036857043575005,0.029805783399042052,0.07
274,200,199,0.10497492370209963,0.00928076181297037,0.023356657048946374,0.003283119291400103,0.10409981689211689,0.009205938115458619,0.02410272411434439,0.002487791134250808,0.10023816573253166,0.008924628222983524,0.02608743048048909,0.0029817407899741955,1.0041606956841203,0.026472900390632048,0.09546782461206481,0.008222526155698844,0.024342105799092968,0.0023632339639983596,0.9831001237320687,0.02550971748972003,0.1
111,200,199,0.03264808614063687,0.0034352348992902383,0.024117750028935167,0.002264165448601519,0.03180377802364011,0.0034785466714235547,0.02479048168810843,0.00186424591994982,0.11160932002420809,0.018329681143054777,0.033430431265757315,0.001712972013732713,1.5119813826371922,0.040127687857905214,0.09350712193816474,0.014446663585948205,0.03079024407873283,0.00157553561024543,1.4233709572409659,0.04034765419206787,0.03
236,200,199,0.08307549130103903,0.006016007442568923,0.01060565342751092,0.004724557878472981,0.07248978693724203,0.005909120741427076,0.02314552613802178,0.002660358994055558,0.10413629602702351,0.009498381747216893,0.026898185763385724,0.0032403898633440835,1.1380532127154628,0.03029438277311347,0.09199100398010235,0.00782748343450243,0.024337098796736546,0.002635638125673032,1.0848669213973376,0.027817335738470783,0.07
67,200,199,0.02787076933810468,0.0029442353198644525,0.02282182617420637,0.002196944042925931,0.02694478707248551,0.0028947663980601265,0.02382379363213235,0.0018696778852344813,0.06428778563689166,0.008744596374509198,0.029727142848552143,0.0017124626008072595,1.3548469698925034,0.043100935075595315,0.04815208286259939,0.006089949945625679,0.027518014805036375,0.0015780793346535874,1.235898744705632,0.041457073792833254,0.03
116,200,199,0.031529058958595695,0.0031350305111109353,0.02119305784310363,0.0021589351298486083,0.02973547422881656,0.0030648271214546562,0.02315582452971517,0.0019428881083962991,0.03163440275610219,0.0033172334676583697,0.023331136144923305,0.0019218963865746345,1.0337096495832179,0.030160654898294448,0.03188766587606001,0.0033908334362240805,0.02416649713881523,0.0018373629781583342,1.0457394140523428,0.030781818417444096,0.03
170,200,199,0.058186735818242206,0.0046677279989963405,0.0190400105323208,0.0034269397225562756,0.05384147578824992,0.004637006262907879,0.023404607996012586,0.002330554836409097,0.05951377365497275,0.005291549894030401,0.02218346073354759,0.003021484893847449,1.026514117185028,0.026796315157078476,0.06139226642523068,0.005683290859089352,0.02449806390916319,0.0022839053899201406,1.05229098829382,0.02798422126666078,0.05
74,200,199,0.03145761193112109,0.0029002655198505783,0.02159386509379416,0.0020760578846392916,0.03011710466674789,0.002856224609197674,0.023113577443455397,0.00179748850056379,0.056402000991949475,0.006531186245307685,0.02861154980902458,0.0016827764120835066,1.2697125397295954,0.03728826899877036,0.04874030888934957,0.005328338615340409,0.02692853170543725,0.0016214408567164756,1.2005992946979167,0.035540123618508224,0.03
248,200,199,0.0997896504668293,0.00930602729750487,0.023219731805276284,0.004310706407392218,0.09839542052222566,0.009249961540056403,0.02450065046102278,0.002915043662687109,0.10040357954820886,0.00973973865640182,0.026259448817035357,0.004136580345985049,1.0079062483248074,0.02583018069925619,0.09750552376814725,0.00920794674574913,0.024730899480828388,0.0029638470884764973,0.9917415055689693,0.024804490433678605,0.1
305,200,199,0.15602128248953426,0.012019072607393572,0.022931793745168138,0.00637906222325948,0.15346669222231374,0.011936604852166757,0.02500335335421704,0.0033996816966769487,0.17645825250868027,0.015119493383872723,0.032530848980667444,0.00556547257127874,1.0696761070356018,0.02626372907675223,0.16315408361821257,0.013056773918313377,0.025492894184172332,0.0035180452984967543,1.0239210971762482,0.023842811427320254,0.15
140,200,199,0.0513200078654989,0.0048337194304573575,0.020843960423255814,0.002624229806481252,0.04895348170019883,0.004764674874056546,0.023367132736576597,0.0021573723349426876,0.06998134207199355,0.007873131419813807,0.028435704382416268,0.0022114418925958286,1.1489481969125959,0.0319898694147982,0.06232317556187266,0.006482809871422968,0.025574590582101334,0.0020082597665973187,1.0877532298130144,0.029455045917444966,0.05
70,200,199,0.03305888953146178,0.003102519462487569,0.022870410021843986,0.0023921826069730635,0.03206806849386316,0.0030627827397448557,0.02392846344483828,0.0020865352751275965,0.042811067823662785,0.00485981510346007,0.027437070900641156,0.002089729597419822,1.1575619018545131,0.039114597888695535,0.04040806759417335,0.004421253031066483,0.02617447730029849,0.001951535071900646,1.1231790333436031,0.03751672028334041,0.03
253,200,199,0.10332447088426991,0.0076916297862539285,0.005146824645535846,0.0036822024736957054,0.09058224503143385,0.007638672577448699,0.023217988224279413,0.002752262167060947,0.19603885940164806,0.021478840334208202,0.03267641040667859,0.003044777573317909,1.2806522886337617,0.029664843462064994,0.14710552252164283,0.013862432483360707,0.025484434038035072,0.002699356063455038,1.1598203243521326,0.025474780431572364,0.1
343,200,199,0.16321048383279793,0.012030793210730348,0.017034742403267033,0.005727270764923289,0.15576930622554108,0.01193387615756722,0.024518819598816785,0.003128898383931291,0.1418254130627813,0.010132453731835203,0.013784692599866602,0.005433117453610766,0.9641228226957737,0.019262366028925393,0.1470221682538871,0.011097544625239028,0.024497884449810794,0.0030843471067154935,0.9965662110439412,0.020628864081365328,0.15
157,200,199,0.040264913541010534,0.004120433874681254,0.030446589974231764,0.002654994425997261,0.0434457416127814,0.00424417904984745,0.027736030353768794,0.0023097502062704948,0.054755321579158585,0.0066877779602314315,0.03688569592557482,0.0021782665782987924,1.1995712264430278,0.04621214747870639,0.04364510581379655,0.004322119833633054,0.029222663819078308,0.0019798084692165003,1.0260289122392472,0.03552533988115608,0.05
245,200,199,0.09721762449338749,0.007620199833584029,0.024946833555994485,0.004948749783547512,0.09692584406972259,0.007650217968789466,0.0252865552073886,0.0031226143453608884,0.1874883588883443,0.021802089200395697,0.04178341688595774,0.003081636910766239,1.3050161642153804,0.03750173315568939,0.11278587885809795,0.010087339782155418,0.027015352669851618,0.002677700600332355,1.058227004115093,0.02832038328881381,0.1
231,200,199,0.060802597138662665,0.006159971080848564,0.03643700937344274,0.003748115178528154,0.0695309434418637,0.006472520045134468,0.03010108725902975,0.0031998780167122633,0.07503525828654807,0.007988729046482533,0.04051508723011887,0.00308475202520991,1.0940975711988221,0.03832738902842392,0.05400933417782813,0.004338291629849295,0.027349456982109,0.0027898489196977357,0.8844513319323607,0.02711263067742392,0.07
39,200,199,0.014377390789982744,0.0020307307834349798,0.0263060265196569,0.0017908175353092554,0.014675241320955141,0.0020512340593248513,0.025920828681565092,0.0016710250024867118,0.011031741330653133,0.0013554922923190715,0.022430284630059014,0.0018139145938530499,0.8234570656272192,0.039383704175361245,0.011281311988748623,0.0014456541707258755,0.02390976411270361,0.0016815835941163485,0.8569739797606387,0.041887491933294496,0.02
295,200,199,0.09869536817185191,0.008307288108858495,0.024670305496043637,0.003962414734296987,0.09805963561860348,0.008222102485489532,0.024906402171080966,0.0028240018931906946,0.08957100940173156,0.0076941566129927474,0.028594955710457542,0.003154376249265711,0.9811797431305943,0.02383204159567237,0.08427465787244424,0.006813416352561719,0.02467442932447166,0.0025753822859308807,0.9481884627316974,0.02205589130264335,0.1
205,200,199,0.06029916992317142,0.00489902838379493,0.02362091761391987,0.002885726365892998,0.059684961999406594,0.004887359489968879,0.02435244273976115,0.002353750615357024,0.08072330243686626,0.007835837318566706,0.030683079491947846,0.002535467572803596,1.1687303664515336,0.03501060681072443,0.07117042059022687,0.006335719887234234,0.02640094846410198,0.002218633691018313,1.0921450049727761,0.031691645015833325,0.07
302,200,199,0.1231901794217095,0.011425693463109649,0.035092829341171396,0.00429969487419843,0.13517642445667913,0.01150052383136612,0.02715641012850528,0.0031474910173294075,0.1318889254868391,0.013630768657363332,0.04093010744608602,0.00390750010658486,1.0566475815531986,0.0295106814133983,0.11839098995388862,0.010217470113434893,0.027184728993010655,0.0029701476990341338,0.9658171416710787,0.024332160814677983,0.15
351,200,199,0.12263295489436422,0.010736539052970333,0.03244142490563995,0.0044142650593734685,0.13148657507034273,0.010708765275481945,0.026476357027840694,0.0031414929748686,0.1350350716156109,0.01282031786588645,0.03751221852824933,0.0040479101423260486,1.0501569709509941,0.026333652866464385,0.12160399615327593,0.010004383298392198,0.026457818623885007,0.002969823696948525,0.9709496506457196,0.022476571993244543,0.15
268,200,199,0.11409005809425068,0.009803854473994754,0.019913257093018017,0.005727127382392004,0.1088305123216777,0.009572113523970145,0.02471797507570381,0.003217257684241458,0.12600693659110712,0.013039595295431194,0.031718399817865825,0.004068213081206803,1.0863037369365733,0.028034064901514943,0.1066399448061311,0.009661838529258171,0.0247815439611247,0.0031846654646055152,1.005097959080129,0.024447266444184712,0.1
291,200,199,0.12065161976500562,0.009400286774120616,0.018624512804534116,0.004438689348750534,0.11529792122372903,0.009313113325746011,0.023710556206662077,0.002815423353746311,0.16988766152741158,0.016326234877343762,0.03309207692221772,0.0033629460994534805,1.1388121532331001,0.024566732429614935,0.15057197337639383,0.012997824380578199,0.025578767215637843,0.0027222515203529606,1.0690487040980403,0.021919849082085552,0.1
100,200,199,0.0264662662503625,0.003057240208150288,0.027234977074709694,0.0021879952921312184,0.027216917092231743,0.0031005081964852136,0.026432218998683428,0.0019639347137096717,0.027807904869501174,0.0032381920977267876,0.02843755939762822,0.002052916345523523,1.0228680587754624,0.03875078191928616,0.025866916517039464,0.0028175271851644326,0.026236189503665283,0.0019011082430521725,0.9681609964734491,0.03523053585474878,0.03
296,200,199,0.09429328846947593,0.008007754127506005,0.03255351886383037,0.004265478038235524,0.10328254724673219,0.008187995542491819,0.026766667009940057,0.0032797754441385094,0.12291561500310628,0.012352013754174586,0.04174791128627988,0.0035185940743941817,1.1583518531472166,0.03250093558718525,0.09140372571248086,0.007208976642361392,0.026108901378463674,0.0032852437363232716,0.9668520361184817,0.02443667811766176,0.1
225,200,199,0.06884234800486946,0.0057501955715362485,0.02181197602456603,0.0035081243916071803,0.06594165823684366,0.005695583565282117,0.02437672811781191,0.002469144359655232,0.08571654526649763,0.009189581353045956,0.03114163319194729,0.0022820605330350456,1.1494075974015403,0.03175221314218335,0.06765162375081733,0.0063013100804860805,0.02548605113338111,0.0020040471109913378,1.0360715389114215,0.027253282077648655,0.07
341,200,199,0.17726758708772825,0.013628957830145408,0.014315415499206074,0.00795679008337647,0.1656818759230671,0.013477073367092432,0.025370069349004952,0.0035199279751751134,0.24389947815319735,0.024924790430507715,0.044218835184288,0.004523030833094695,1.1926206814785305,0.03304179181088451,0.19438362157177957,0.016118705512101802,0.02637681069497987,0.0036245438238772503,1.052597053270703,0.025313918213961117,0.15
202,200,199,0.06575143655776476,0.006067206814891434,0.031347232565305805,0.003275234259904714,0.07078628053180938,0.006254063004220385,0.027608364797143722,0.0026816937872086895,0.105011540554343,0.012516722855408058,0.04116252270621339,0.002737504536289355,1.2577410252743482,0.03790346845637271,0.08195019311037606,0.00816275642734126,0.0308490813728049,0.002482650753260561,1.0856586512494324,0.03012658590798345,0.07
108,200,199,0.03360620753222786,0.0033011832726030695,0.023482940501740844,0.002230114028447883,0.033093481081309196,0.0032761718482091553,0.02408770990194402,0.0019305101335703595,0.2032307104995807,0.02900745195250018,0.033729039105340954,0.0016874526984222184,1.6629488558706857,0.03216532093740887,0.16250150691031134,0.022687057980318337,0.032009531430151054,0.0015664915705172894,1.5941949855801258,0.03507198815841517,0.03
99,200,199,0.02980403009156766,0.0026946378937107943,0.02333944519671055,0.0021330556757735257,0.029133651440210614,0.0026881171370111076,0.024092680515956064,0.0018526263881877853,0.035939139315156035,0.003760679297799597,0.027099862579882963,0.0017545976756590705,1.129052981703717,0.03808512300086886,0.032606964515680986,0.0032122003956567627,0.025512218304519992,0.0016677319045224296,1.0751666490676015,0.03558068790037072,0.03
190,200,199,0.07422241814895533,0.005464955047358798,0.015984193656919273,0.003971947841606517,0.06715670799323029,0.005454997997341504,0.023266249605194765,0.0024571333178414045,0.08725668367204951,0.00815167707760231,0.027942888890979383,0.002487191491911617,1.103876911438185,0.03082779052435325,0.06792019826291075,0.005755600536465923,0.023928023134074154,0.002217937056141043,1.003631322723716,0.027245847718254557,0.07
239,200,199,0.0710996189380631,0.005628689701939672,0.02197223306569697,0.0029326941473832788,0.06923196800470291,0.005624714558285136,0.023908616048949317,0.002346101477205204,0.06767907544935246,0.005440813458910888,0.02417791857907285,0.0026376487640051207,1.0035146081324176,0.02620604287981626,0.06651378613609989,0.005294987009066967,0.024059415042925424,0.0022430193525039815,0.9969181865561645,0.02588674403931135,0.07
