particle,track_length,n_disp,log_bf10,D_mean_median_um2_s,D_mean_lo_um2_s,D_mean_hi_um2_s,eps_median,eps_lo,eps_hi,psi_median_rad,psi_lo_rad,psi_hi_rad,D_par_median_um2_s,D_par_lo_um2_s,D_par_hi_um2_s,D_perp_median_um2_s,D_perp_lo_um2_s,D_perp_hi_um2_s,x_mean_um,y_mean_um
1872,8,7,0.025595165960044852,0.012341513894643972,6.125453094607127e-9,0.11428435370931044,0.21104134361742083,0.00003224520334522736,0.5364698936736129,1.5560284923770928,0.04616762284771744,2.763965115266591,0.014913256379007773,8.346902583240392e-9,0.14414300419544676,0.008806431299875092,3.904003605973862e-9,0.08407674772181492,25.23842654420737,11.397454343128723
1903,7,6,0.5164930049170078,0.5057342672362339,0.19662739572955557,1.0173693839591427,0.3762238821288978,0.00491353007249353,0.7250399371657453,0.8129978085766207,0.019807976206189036,1.938779456644065,0.6912466462134212,0.23323386069224558,1.3852962868679182,0.2933804640226164,0.03042413418775531,0.7013639979063754,19.792006640224265,17.36215767796326
1922,9,8,0.1367332449805012,0.07806243421355735,0.031741651387033394,0.14241667824780932,0.23776417373087977,0.0004969396476432757,0.5711739097293339,2.1351702171028246,0.7883996412755564,3.1405801826448863,0.09852802190857485,0.03611435746079557,0.18628147747640117,0.05646468710110568,0.013009910022759622,0.10910966823261065,9.260433225853358,26.86691814068374
1943,8,7,0.078967589105293,0.07816151438627406,0.024964670948207084,0.15115220755493702,0.2259071393875455,0.0006150038257710974,0.5449087171987406,1.2215365455128442,0.004042390812187274,2.9962366688066835,0.09758119314807845,0.028893805251967022,0.19058306395497157,0.05649403348248229,0.00966254439742775,0.11594662117394561,45.39306737533741,18.262910748589718
2018,5,4,0.1993919339541037,0.13404424009811938,2.2381510369052824e-6,0.3200080666872733,0.25526202771336604,0.0000736865166570457,0.6449187425751055,2.1306912367921003,0.5292220163413569,3.113508899023305,0.17280956378690376,2.330800410303346e-6,0.43029296584818677,0.08916163500830113,1.0442283701799264e-6,0.23981393762208308,51.32713422697598,37.81045054375848
2076,6,5,0.0572240214346067,0.057487705269784604,9.79799940322823e-9,0.16989769791104975,0.2114188595754905,0.0004651563304908731,0.551009005986679,1.6755514814955343,0.17029108181789884,3.117649231310743,0.07086900155629247,1.2726665039790259e-8,0.21780814385172378,0.038691166496152556,6.869333766666201e-9,0.1281576123255691,26.631530272627668,44.91434882456801
2088,9,8,-0.07873757047239138,0.0479425688156881,7.676355534661765e-8,0.1347944642161456,0.1968593317587817,0.0000339517612160152,0.49804506442640245,1.2506220077948638,0.02212237494272774,2.8341637603990866,0.05800346486666373,8.552915791372906e-8,0.1650379321618759,0.03519240363823246,5.754350143021974e-8,0.10662376109042813,35.128598391502386,40.25594613166622
2115,5,4,0.10587333885534989,0.13059065461000816,1.1292963273367882e-8,0.3523745771905054,0.23443942701340015,0.00015243099083295605,0.5950389961485909,1.000970129664152,0.02726979774438069,2.8089019286907226,0.16166852513862146,1.2439410129360756e-8,0.4570274342695986,0.08624497952137297,8.932224679723759e-9,0.26832718415212187,26.073142694702774,51.141607336518845
2160,9,8,0.08301381927442719,0.10191420251166547,0.02553330969299021,0.20928126889279514,0.22527828529828908,0.00006559856896833191,0.5737295667028544,0.8841012838274307,0.0013863026056981408,2.5548320692917073,0.12628286163299118,0.000018474798237158162,0.2424044868950838,0.07285737027137364,8.620421916837594e-6,0.14927203145873572,37.26758380872147,46.60555157353119
2201,9,8,0.06465978249988069,0.006620358717726458,1.2218418528519057e-9,0.14030328465751601,0.21963150001847886,0.0001102107764535175,0.5585531967769783,1.561202976568124,0.0009294410241073079,2.7840701615296473,0.00828881404592283,1.444553845803016e-9,0.17857208039529116,0.00459172304540887,9.991298599007954e-10,0.10019627378203674,28.423574711986046,37.64352687001083
2216,5,4,-0.04155454711965412,0.10222691516639026,1.2003529230198712e-6,0.2681648323306047,0.19599332722459148,0.00009740853355169526,0.5046111646229798,1.2000836928648484,0.018361980179828565,2.859438976658918,0.12284777731337185,1.3090497487812997e-6,0.3362034021212873,0.07681460666141098,7.228211973623917e-7,0.20029025257088956,30.29998672090569,6.078499792189353
2278,5,4,-0.04584700916826279,0.06673857408816097,7.262305995356132e-6,0.15639165152492818,0.20318356048310343,0.0001365712543218148,0.4985577102978192,1.687008399921753,0.31521341712960693,2.9476702187733177,0.08165564106406627,7.536829510678281e-6,0.1992521067204269,0.05023636611152755,6.987782480033983e-6,0.11819213220433442,26.13172606531191,31.46749512330777
2329,5,4,-0.08898458757317229,0.05462196154506224,2.1652671485640713e-7,0.13294144884570058,0.18442632913975346,0.00007018171025890202,0.489569905504173,1.4201125449720093,0.015307183517940392,2.872060737067066,0.06544074958252459,2.2797599091583804e-7,0.16744558841986237,0.04172278887823558,1.6774017174670547e-7,0.10351985753260015,39.42549326362089,0.9831221784271833
2369,9,8,0.08708944645663053,0.01965247598201069,0.003420518736551764,0.041616538388640066,0.23830844192281353,0.0003837089683863362,0.5652750573829609,2.123498236597637,0.47626212321154776,3.141253957578476,0.024347914531664648,0.005026371114081146,0.056228663495982836,0.013770542034263061,0.0017108820630902042,0.03052568258212775,11.165584920550025,52.72752222240031
2402,5,4,-0.07199397890179426,0.06895109456209018,0.014528009162402355,0.1594741601920708,0.1916655488010438,0.0000975618647366556,0.48504316716487456,1.206264301528494,0.04540740963077767,2.844358262382911,0.08256644539637273,0.014964250513465392,0.19765306702729435,0.051689720849277795,0.006387072232702677,0.12429367574135836,29.70727682242984,18.87948549878209
2469,6,5,-0.011316854630305073,0.05300218740832765,0.008446734252266257,0.1219209320497374,0.20678877766799952,0.00003586038379520423,0.5171344002462208,2.0292888949046355,0.4562720560011983,3.1405376124124174,0.06547502289673163,0.014623975094068339,0.1557176687620488,0.0395059882584408,0.000017730357775492285,0.08964284886526228,8.085015091847607,46.402838846180686
2470,6,5,-0.04195786584364214,0.03601088983869212,1.626735678360118e-8,0.0984831510874683,0.19234217866780942,0.00001575419296229648,0.49977401585034437,1.52503190066483,0.024411192790655206,2.904101967269129,0.04367851975396787,1.840569125736006e-8,0.12414269508388312,0.026647791710603528,1.4129022309842304e-8,0.07543143059546756,33.454269774625196,41.98928320845268
2539,5,4,0.0657438280347371,0.010381612101315031,1.6970130673926983e-10,0.06992556593589523,0.2183372110077452,0.00011840599120408291,0.5769186900939864,1.376714081832266,0.29653203915734366,3.0126969120474967,0.012758578771221704,1.908296833139018e-10,0.0883417255205799,0.006900154846933754,1.4857293016463788e-10,0.05014071467738599,47.76554282661151,52.7608387434323
2566,5,4,0.03035406030139498,0.034973556275728866,3.2572937162004183e-9,0.15961367014821623,0.20940409727476916,0.0002562389339048101,0.5687331521180051,1.900005865399509,0.2903000781062,3.141058669100492,0.043756188699307405,4.7726454614138346e-9,0.20185363482201063,0.023373659959944296,1.7419419709870016e-9,0.11882667486492875,3.2620775527265016,28.055408067181155
2581,6,5,-0.06221458428175808,0.04890387129505415,0.013251943145166797,0.10186018546231562,0.20009480173951583,0.0004503630554337926,0.49123668758023176,1.9571451636906552,0.4630976962152812,3.0919146562620843,0.05958715038232429,0.014635780660635853,0.12969385187422594,0.03663600383293218,0.007301364705469017,0.08063536546382322,33.39214345601714,35.213147374314076
2646,7,6,0.2603069868432133,0.10854955718062356,7.86645446889867e-8,0.3286221594361307,0.2687203736468932,0.00039813488808084223,0.6585501556556083,2.2335979426388644,0.39694202803744993,3.1350373583630495,0.14445775307328038,1.2797795849817546e-7,0.4401370645267398,0.054423113935116015,1.4288158921411072e-8,0.2343986372141167,9.702765528490351,45.93447742634158
2656,7,6,-0.043126332711480586,0.029568557382059126,0.005168423439773622,0.06686580032923048,0.1894842894921147,0.00023711121960737103,0.495902179622955,1.3607251585146511,0.0013655575641285931,2.6202106828791267,0.03582012786185187,0.006898718326411782,0.08470819957626305,0.0222678378980267,0.0024025882774470052,0.05122103753787848,24.140315127595926,17.706360927430723
2669,6,5,-0.11702702214992655,0.04692389447107641,0.0019486952360401961,0.11762872898273685,0.17988602065548848,2.4603286631154543e-6,0.46572264123083207,1.5466971219670818,0.12950672149946016,2.9831824152416386,0.05628161519567526,1.8957652531216244e-6,0.14327572668296362,0.036009224762600114,0.0012271530543058813,0.08836959487329996,12.897404148526883,7.120828062184021
2684,9,8,0.16848057006462014,0.037675594373055295,0.011941552308377146,0.07599976029141184,0.23977081239032838,0.00021022874386660557,0.595647350711292,1.9161438215719935,0.13483951404185743,3.1376509744917165,0.047613498414659616,0.015209087574611799,0.0968354710937501,0.02691893669377305,0.0031921517075668114,0.05801925674637762,47.69926967450556,52.73429171810707
2686,9,8,-0.160161224444213,0.055317823707032386,0.012124727592550514,0.10654052585066204,0.1693942251853368,0.000059116379272337645,0.43705564891784304,1.5648462494518318,0.298328839576001,2.9997253239783843,0.06540543326906625,0.01389334620006023,0.13311621042782965,0.043477921295274564,0.007928295998465269,0.08503648353880919,37.477545732699156,46.56802986637311
2733,5,4,-0.12458228965399165,0.14078625335043427,0.022952569039743687,0.3475223783778153,0.18194465021927225,0.00024250053263132296,0.4663026394247083,1.569659796699851,0.17100424991413643,2.8934050303135908,0.17078119967255365,0.023723692442261763,0.4358538652633084,0.10632993465127576,4.654429624496582e-7,0.25163525838224593,23.729265812331583,21.86821978656617
2736,7,6,-0.015735086325996406,0.003424795283440328,2.115519441609313e-9,0.06258310657045932,0.19736752483613454,1.536960391457962e-6,0.5326506147612031,1.5681898285643159,0.2889842222846041,2.9929258734283284,0.004135144392886123,2.8795572476062347e-9,0.07702811017851784,0.0023828163583916265,1.351481635612392e-9,0.047202359182486484,52.077674774395675,13.07364654061182
2737,6,5,-0.07792593106378831,0.02339276647381817,4.422389853137148e-8,0.06395746417788893,0.18680692615058508,0.0014714418970293629,0.47872612333544584,1.4993143920775223,0.016621266284726644,2.8616186785723823,0.02790508532911795,6.638517717596267e-8,0.0804275096012055,0.017731562252602077,2.080899523187779e-8,0.05144224433900882,20.99410477676408,16.29211347297075
2738,6,5,-0.13357581770997484,0.09701979464437205,0.0289119062266839,0.21074464159384051,0.17934859225551192,0.0005248595701391353,0.4603356320738059,1.8493789198957842,0.3505288176065527,3.1377293277053067,0.11537439162179539,0.03233740996145172,0.2652827213156078,0.0744465354351923,0.014223587215371604,0.16081134026653288,20.649700168482124,14.865043337644707
2774,7,6,0.3020558325553857,0.04185662329924955,0.011167296247278356,0.08973138154591498,0.28730046840528145,0.00020481424348740328,0.6773052614395279,1.8525002428549104,0.7586303799199368,3.054035987863286,0.05447535989725181,0.01183779042425978,0.12057128121474958,0.02723513299402115,0.0018467121952759815,0.06409082629440155,33.21825157925223,43.906649036668895
2831,8,7,-0.11471490357818936,0.11373046902539265,0.040765370118402616,0.2193770873830784,0.18284612578845683,1.3659243818929707e-6,0.4677322236467774,2.003279583989629,0.37452055323367733,3.138092870606324,0.1360283990062099,0.04698430857025082,0.27527384580553477,0.08832279602350573,0.02331389462375734,0.17185185598037778,36.337748298103556,22.760726170435774
2897,6,5,-0.07795925995711173,0.03664908550580813,6.434462065850145e-7,0.08635771340141435,0.19356085859028233,0.00015003549353680913,0.5000638390206585,1.7533277531182732,0.3536333579210395,3.078140635372387,0.04385894821143507,8.350666940936296e-7,0.1088693151093083,0.027572837723701744,3.377495714293324e-7,0.06680004320337608,52.78106106996203,9.711119272386238
2898,6,5,0.10782837802186407,0.029226276758704706,2.0987607134235476e-6,0.06579631781280904,0.2439046280377446,0.00017733449775676267,0.5930790090795757,1.602606604421629,0.36980568831798827,2.801543802814474,0.036657320247011696,2.258436652224358e-6,0.08530846838252461,0.019943051012042752,1.9390847746227376e-6,0.0500856540239664,15.975120044906786,0.8072318196419594
2921,5,4,-0.015956131008618257,0.11628066299129003,1.6883724371693816e-7,0.34082882221326233,0.20561920408501572,0.00013242384326052703,0.5148982599369594,1.2020204779347088,0.11261825049910508,2.8483287159982194,0.14048194612097728,1.7517914714207716e-7,0.4378783338668244,0.08523090623157517,1.0362244971621665e-7,0.2597008105189207,45.74095563487735,41.43917088452629
2967,6,5,-0.10791861254973156,0.04907514795614748,0.01073277068856585,0.11503928850700931,0.1827610563398097,0.0006701095397512105,0.47246837365698147,1.4404105451846916,0.0491066685236868,2.882362511693625,0.05879843713074133,0.010889572830079457,0.1420887054133122,0.03769153588584785,0.004808771080850653,0.08880744457441395,11.531991351499999,33.74596594690734
2975,5,4,-0.11989359927644827,0.08351861257154136,0.00002665796427276931,0.1971632457548091,0.17842123062690946,0.00031282553250947117,0.48085770641007924,1.4544162310088158,0.030640411686033875,2.782074214412034,0.10006617099961135,0.00003023121117837576,0.24033830969928174,0.06393358116232037,0.000020212525350825653,0.15638893022524314,48.42985060923795,9.7132269936969
2987,9,8,0.6293968459193913,0.09217264949359519,0.03407979777555775,0.1742356509310409,0.38069000378006707,0.000463528320330389,0.7289257323654864,2.5897195675841296,0.518769347821327,3.141484855929689,0.12462654301518503,0.04580370711502698,0.24380050619840202,0.05371968505150755,0.005770009307522613,0.11792548180127738,21.222670269403565,16.49434076157926
2991,5,4,-0.12512540810891792,0.08776301915022902,0.017024876634586683,0.21908547220954772,0.17689839947602737,0.00008516217073733124,0.4602149240863827,1.7349138509733448,0.18038730391675417,2.9493706238208017,0.10644985651335633,0.017249020927896236,0.26803457587890495,0.06810614829688699,0.01204093931125288,0.17163221887048732,37.45119548103209,32.4266296746159
3001,6,5,0.02892118376273345,0.00363871616003786,3.3392583500634404e-9,0.07698283365353263,0.2118892338297056,0.0005986455530968944,0.5432218766809008,1.7021042999189002,0.3304959134308133,3.122194613747689,0.004480056810151381,3.3818842746872745e-9,0.09951846180402243,0.0025418685398715603,3.2966324254396063e-9,0.0551859643537915,34.82281601697391,22.32941331087834
3031,7,6,-0.11160066603030927,0.07169699280539782,4.41458864111974e-9,0.15990907346822497,0.1801616969031033,0.0001269684686070729,0.4920096832681772,1.6655504634927727,0.4282082993097176,3.139759069332076,0.08554436921154734,4.58426504074387e-9,0.19892309449081555,0.05544622479347146,4.244912241495612e-9,0.1244499694783736,20.491228725874773,33.459282117394764
3033,10,9,0.21092428528566387,0.0564639779243541,0.009140519357907027,0.11471707194564061,0.25916435012444844,0.0007650437396221173,0.6118020223514011,2.260810538523443,0.49204836766795595,3.1336138669356233,0.0704749076075587,0.009777553604143858,0.14937402762073007,0.036837242566164316,0.00442544468718134,0.08362716179292373,38.24172938596668,32.05821487264942
3044,7,6,0.08843304613727909,0.12598213499150698,1.4769852506657053e-6,0.26613595344139995,0.2153061694183091,0.0004735521187290789,0.5609716454113276,2.0594024232753503,0.4847162635266814,3.1408699062607512,0.15664496371210568,1.609987654423147e-6,0.34249086243166965,0.08890603600149971,1.1592029940028502e-6,0.2063926706680503,1.683020141088988,4.236549191981634
3069,9,8,-0.01026982421109679,0.01858410490936193,4.7406655205906974e-8,0.06669982330295122,0.2053897779195784,0.00009927614281813667,0.5358968006611119,1.5482996064208114,0.05109007069183815,2.9460435850845608,0.022664492735635075,4.977614368850671e-8,0.08208300582183109,0.013264939193010826,4.5037166723307237e-8,0.0500382023903927,19.870766413219332,1.4791798066870827
3087,7,6,0.2631275109997091,0.15679929385771735,0.04533356959413891,0.3144925951750758,0.28050753443707677,0.0006003207876669887,0.6440436490281721,1.6961504256381563,0.47795469105716337,2.735697020632044,0.2036722921645644,0.051534878244957484,0.4160811803433901,0.10597577606501674,0.013286203649217433,0.23553954843433705,6.547095623442773,49.52841983872266
3102,8,7,-0.18978179824240016,0.07997027827469108,0.029724361962119063,0.15093011693587985,0.1643297637694343,0.000076158672874064,0.42894049614926816,1.2506373581037429,0.03874194217652043,2.8760742363004574,0.09400012290433807,0.034109051873012074,0.18791318489194744,0.06304878969345531,0.023765335812602244,0.12274347110107757,44.60401587069619,19.634748273805883
3107,8,7,0.21710959364849813,0.1501091802214773,0.043735771893013406,0.30668367721665374,0.2527487139470457,0.000031428826207183206,0.6038921136288886,2.0992695685318057,0.8473373746597693,3.134446800004405,0.19105923454528334,0.04121000504866611,0.390702893663785,0.1029605233816735,0.017293393226014562,0.22023345973592467,21.522873660637863,45.05058934873952
3215,7,6,0.028536647133165616,0.0026239447893436608,3.501032192547654e-10,0.033796214934853505,0.21260503775837425,0.0002236707085076171,0.5404437545429166,1.4497418531442525,0.006540784694270628,2.86241328385782,0.003194466052068209,4.34230216577927e-10,0.04181253070655908,0.0018370746591534009,2.6597622193160385e-10,0.025506901851181703,46.22497752781448,42.83834995238626
3273,6,5,-0.12319708815115149,0.0740803887805664,8.582641602406138e-7,0.1744174513148669,0.1791761430011865,0.00012769163656884335,0.46878315636011203,1.597063297580108,0.3323064835101874,3.0804536453038684,0.08776636382937258,8.953577343872742e-7,0.21934509474312908,0.05607258385390784,8.211705860939534e-7,0.13862561786825944,37.57107020163051,35.542282613906316
3350,5,4,-0.05829007717871093,0.05223149193197668,1.3124455741969754e-7,0.14083342014924544,0.18906577158373705,0.00013286226238231938,0.5072976081783162,1.7382120825309417,0.02868576159777124,2.886844658454073,0.06328721306352547,1.8241518325977265e-7,0.17278851248817123,0.03955384619682386,8.007393157962243e-8,0.10871836815807823,33.58089448826733,34.889525779325176
3374,8,7,-0.012813701293627133,0.07009451113972709,6.689398551171259e-7,0.1704240465777322,0.20319084148151803,0.00011851986137489832,0.512306025384332,1.931215832167967,0.36483710603634245,3.0623653509152025,0.0853421232718981,8.153114218101603e-7,0.21080370660542838,0.04959839147509697,5.225682884240916e-7,0.13230347078030769,38.54675239531227,31.9372423546816
3413,9,8,0.048459532455627397,0.14708834800781567,0.00004701989164079538,0.2782849894150797,0.22408268285544333,0.00011104475208891551,0.5331725234341399,1.7939231249807652,0.5077361193662173,2.976223239491531,0.18234847902912504,0.00005326115743167711,0.3635655099897182,0.10393392738510268,0.00002960597965727395,0.21431405001225487,9.039688096539471,26.627005320696394
3437,7,6,-0.13398781556141515,0.028591179328417017,0.0054356130936783304,0.060891457656802615,0.180183472512122,2.7043491073708014e-6,0.44762269295405793,1.6424606808879574,0.2616103610124862,2.9612998585611803,0.03373866976932916,0.005299900009955521,0.07538640650358902,0.022003548598793724,0.004404652981788897,0.04829212121444674,35.363803744597426,5.5103738684545664
3438,5,4,0.08001112900909746,0.05894279892430001,0.007948964259560775,0.1397128184127217,0.2196670884737003,0.00002657658597833833,0.5690144899953852,2.1795994661311324,0.34231265505950215,3.141241016852065,0.07443142987322163,0.009647892945583712,0.17883025099750696,0.042384142213649514,0.004994326732857817,0.107818572970304,26.961247180327792,13.920402256168174
3453,6,5,-0.09828075761586419,0.05719732249502986,0.007366386258353172,0.13025713143030435,0.19031414076761685,0.00005204787423892583,0.4690364093835009,1.7868627212864379,0.3147336374251074,3.1415602775500933,0.0678851148918509,0.002829750107087539,0.1580909887493801,0.043683801398441274,0.0024935652152281783,0.09864235385881756,42.46756345024014,44.33282173452195
3455,8,7,-0.23383791552127775,0.09262631474277691,0.03635339146196339,0.1730376255940241,0.16351202167793227,0.00005573481018597627,0.4002024393293323,1.6133779735684892,0.27778027215724943,3.0360574523074177,0.10885293331055557,0.042195061383886165,0.21489460395851953,0.07352408191684891,0.02531303551313235,0.13980221339491297,21.264123501976908,45.23404652265601
3496,9,8,-0.13188783337022159,0.06276477054618168,0.020945290572624634,0.11976176176760661,0.17802773489825008,0.00009607608477537118,0.4525486927287094,1.6182456115979589,0.24115446210968053,2.8700754968555815,0.07378964527570073,0.02587207039353017,0.14965997129623085,0.04836706822339651,0.01421693773796416,0.0975158608336418,33.54785368720815,34.956374153692664
3515,8,7,0.2669826976248011,0.028037291696339495,0.007241244603249466,0.061174371372012495,0.26195065003838613,0.00007108168789666424,0.6261294901378252,0.7372365640338034,0.0002518467919368908,2.773196153595883,0.03592359283875016,0.008983894408674345,0.07940474596171256,0.019481861798915104,0.002495290247799986,0.04362305371452334,20.056413733804952,19.598488892040173
3524,10,9,-0.14728516767475952,0.027485390927224823,0.007880143474895917,0.051539900221522175,0.17000910227014687,0.00021511575090184723,0.45602985688314374,1.9348578961351297,0.25970342916732714,3.1408968451833013,0.03266163933940035,0.008940914377436708,0.06265807854882448,0.021538400854034048,0.005359754236359159,0.04271094983148333,19.793227045455453,1.362258661895967
3535,9,8,-0.16922436055280343,0.021429078568305882,0.007220990391829464,0.04120924140398595,0.17146355117097523,5.041376707468978e-6,0.4544794791133823,1.2639373049505838,0.003995185921385697,2.792296059952367,0.025630296482216285,0.009730312475605206,0.052343522185526896,0.016851834784932934,0.004473434695286121,0.033840553510431894,15.810129137757059,32.092353222282604
3558,6,5,-0.02811899276154506,0.022342399733327203,4.056201863231387e-9,0.07199608649129215,0.19400558118483546,0.00021320608061123437,0.5181613889233933,1.691337303135851,0.23371695689335437,3.1386629804457917,0.027728337571710795,7.648741784480874e-9,0.09046172685569155,0.016082769704977094,4.6366194198190106e-10,0.054157577214242324,23.071171006311985,22.09656482347002
3584,10,9,-0.002193636633499807,0.020841345470727052,2.384093230900095e-9,0.057724628638626804,0.2076098620245309,0.0007009413029891097,0.5334047086724825,1.2691849477085628,0.045646342516056496,2.7143343062743006,0.02565989758120075,2.663925932450115e-9,0.07217098105449384,0.014709383827234385,2.1042605293500743e-9,0.04627412286840102,49.73342399655292,28.86607336491348
3619,8,7,0.1732429991518778,0.0576499272482444,0.022737464901297747,0.1075771032614651,0.24208263095684768,0.00011765060212507842,0.5795345079001379,1.8985608803873613,0.7515874699385562,3.1262912167595207,0.07244869284389913,0.029370639646291892,0.14136991493910633,0.041431379025032564,0.00916142257036677,0.08303240827368541,37.87510574657074,35.639390834315506
3630,7,6,0.05212224929909226,0.04378445070612704,1.4856705605593107e-8,0.10807110090282596,0.21521659095043139,0.0005427789926398954,0.5442537973784621,1.462312866511382,0.2956961580134393,2.899392670153488,0.0535595862957714,2.0463453526489314e-8,0.13954453210724987,0.02922646246434027,9.249957684696899e-9,0.08174005057191945,26.691357546259535,44.96055826710421
3678,7,6,0.29455451307072167,0.12036291739150418,0.037552708170237405,0.24160929755187696,0.27805374135182903,0.000025975939584672335,0.6450353788176597,0.7127815294858248,0.00652621144076104,2.6934542492866047,0.15434224068534508,0.05473001649221544,0.33453582096861056,0.0805194547433114,0.010024975672478278,0.17797793383116922,2.4708629964490214,43.40541990603067
3738,6,5,-0.00486443734944686,0.004494469837839791,1.0191709039242835e-11,0.06218256679727078,0.20797536961567603,0.0001062573497213942,0.5270289292391575,1.4502081835958625,0.030584435689345553,2.8420373770815948,0.005725317354959783,1.2518267419259368e-11,0.0779324216067978,0.003150002360874621,7.865150659226301e-12,0.04475993116102104,20.476140591507452,6.425651729395255
3772,6,5,0.2660935009166092,0.37250270885328485,1.8738590327840808e-8,0.805325335543066,0.26985317618978233,0.0001331421185164896,0.6303960033294932,0.798930696384877,0.008092731489893453,2.914672662788218,0.48333068179871624,3.388652422847379e-8,1.0519610456804551,0.23321208412416378,3.59065642720783e-9,0.6109135380827222,25.496127461426592,26.361531708310462
3787,6,5,-0.10305357187150932,0.030385761712026976,1.1457088767219387e-7,0.07526804375559974,0.18441360869781243,0.00028704735077611596,0.47113211110881825,1.4750341419975208,0.01116311266103339,2.832769735989467,0.03669449703667085,1.1780544671691452e-7,0.09209938503228957,0.02340925413692852,1.1133632862747322e-7,0.05940284797737566,48.347300621314254,10.360968374885179
3795,5,4,-0.020998673977036475,0.11155005688029199,5.387024059179391e-8,0.2938304273465383,0.20028830330806952,0.000033765139331559134,0.5131924242090755,1.9036222227720025,0.3618473089948183,3.140825925008176,0.13531797903905904,5.931194286409042e-8,0.3756795637933265,0.08071014908310087,4.414914325466321e-8,0.22775651833466837,35.24335952143787,22.121994849664873
3802,6,5,0.0070422206515274866,0.09801169164713451,0.029284705241457293,0.19978443672156682,0.20619142644630895,0.00017192256225033716,0.5185039405571172,2.0008026486706862,0.4733435773768115,3.065664551560745,0.11927630927916756,0.03775386830441576,0.26080998154479945,0.0739150597788266,0.014004852488908853,0.15447774635955672,17.48850496945619,31.324210616854028
3832,9,8,0.01608180854866248,0.05621779035709093,0.013052805110656233,0.10710295742568315,0.2135495736144693,0.00006389182464283202,0.5313209831078518,2.0220057540020155,0.5851809537672548,3.0628771552083522,0.06893828402046333,0.016650428242938897,0.14136989799812666,0.0409089913222353,0.008273883780588418,0.08239143228069198,6.530082928015508,49.118948191347286
3885,8,7,-0.037477078999526015,0.02153122721275931,3.253161007602259e-7,0.045931079170052076,0.19970995275828893,0.00004412537807923254,0.501696893545685,1.5002254215494792,0.17953127942790234,2.7269772983902785,0.02647307770688772,3.3099814465736727e-7,0.05867582437746907,0.016040707027391837,2.438758597214285e-7,0.03629200064318908,26.65399195881727,44.789115518542744
3895,9,8,-0.06603674640917134,0.03427064365868615,0.008118960162122903,0.06692334913349104,0.19156431372848204,0.0003390862199385815,0.4861200160419423,1.7837047111384572,0.17701889117966027,3.1415697381017207,0.04128821374126619,0.01066436567793517,0.08367456434233564,0.026142854485041504,0.004675905716907493,0.05430697217719868,9.032832939226797,25.52045647021707
3900,10,9,-0.17607198571020177,0.05286457799188785,0.020781325605259995,0.10143272374876577,0.17006220592632287,0.00006251249343009895,0.4351799949608703,1.559626963081393,0.20108020428571186,3.1396828455202934,0.06316735996118944,0.02007046935747438,0.12086494573678619,0.041594115802490984,0.012081908551045352,0.07905820238142826,20.09685505565062,19.554419558607695
3952,7,6,0.10471943086046664,0.02923448572639787,1.752874487783974e-8,0.10204209030372063,0.23345953055033603,0.00017724694137285867,0.5884613780620501,1.1639545205172417,0.024586982393530167,2.7108556932414944,0.03638752564385436,2.8692511189444484e-8,0.13438193959387987,0.01898833335135059,6.364978566234994e-9,0.07694548039742928,45.70447166805078,41.42486009745851
3963,9,8,0.19441381626383958,0.05273706358051421,0.01678625259787516,0.09582815190028382,0.2506798801471993,0.00008148671151426085,0.6052593004648377,0.9652237552165169,0.008128315340444886,2.3833287085034596,0.06690479599852044,0.02063036319081009,0.12936295784896296,0.036176651413039024,0.005403055096715808,0.07407086433685081,14.693116771871836,29.74107858085091
3985,7,6,0.0021190774240373855,0.02615360670570345,3.4868559037092653e-9,0.08408328117413863,0.20536782297792608,0.00017419224521000892,0.522837428990249,1.819845141640585,0.24460981897305875,3.1296027905376556,0.03118278504552794,4.250855258661017e-9,0.10385670714243106,0.01887928473087249,2.722856548757514e-9,0.06313427869406503,35.61345948494868,4.9753959808487656
4016,7,6,0.007654906511898929,0.0036753264578106948,5.676742238715565e-10,0.03743278930074455,0.20829668947990204,0.00023444895815342225,0.5296910721189331,1.7536977421238864,0.30043402495901605,3.118985703591987,0.004520872015406706,7.616330407885668e-10,0.04666348166523106,0.0026386826087682167,3.7371540695454614e-10,0.028589890585135436,37.59880454207053,32.24394467459374
4019,9,8,-0.14278775767539642,0.03653452393668066,0.01461861115989329,0.07111852848723384,0.1755924930216498,0.00011486843684243542,0.4525985005055549,1.3167832445342413,0.016380349571738957,2.6679879950905003,0.043487091820634094,0.015003571645762132,0.08332433057049474,0.02851512524583935,0.008456630003656177,0.05667058531696786,33.007525888433015,34.73580125822872
4030,7,6,0.16921503504592295,0.08289909819755673,0.02916201335764646,0.16308495263744655,0.24292751665901058,0.00022907090435397344,0.5936887099199503,0.8745688118317294,0.018258136745861752,2.9557064680150202,0.103972991506361,0.03640375292978246,0.2105652832367811,0.05901615714359067,0.011860676291333482,0.12762787812414722,23.52422998639265,22.450484815226154
4102,5,4,0.007865962351040423,0.08370983353696035,7.016843574873257e-6,0.2177569463461687,0.20837643692484037,0.0003108311107659122,0.542761572567601,1.2853026500399696,0.03696334219325123,2.9445889957148284,0.10129599619548986,7.966472610530655e-6,0.26994740128321204,0.06020581081191373,6.067214539215861e-6,0.16461907636168036,27.016743942213537,14.346766225009508
