track_length,true_eps,fitted_eps_median
10,0.6,0.23597701489657352
10,0.6,0.2417275251485928
10,0.6,0.39866567932440466
10,0.6,0.20063420914724672
10,0.6,0.2212422873109194
10,0.6,0.31173778010845143
10,0.6,0.3404144994803846
10,0.6,0.3403401045418488
10,0.6,0.1933345583913555
10,0.6,0.19187140917439757
10,0.6,0.20657209179157718
10,0.6,0.21171277781589123
10,0.6,0.3001235081874065
10,0.6,0.34249159608599644
10,0.6,0.2747048720045203
10,0.6,0.17543934316138587
10,0.6,0.15847151507772245
10,0.6,0.2163506410288767
10,0.6,0.23257933700026795
10,0.6,0.18304800296673882
10,0.6,0.33386702437324317
10,0.6,0.19052732913415493
10,0.6,0.6347286334427631
10,0.6,0.20526367742816687
10,0.6,0.23493812309907453
10,0.6,0.1992231243042008
10,0.6,0.22069845284498946
10,0.6,0.19355895920915578
10,0.6,0.4461215312097164
10,0.6,0.21494848542236944
10,0.6,0.21600098486956992
10,0.6,0.2259619084038952
10,0.6,0.22449771960059373
10,0.6,0.20248670832539167
10,0.6,0.19966152951411703
10,0.6,0.21186129063932124
10,0.6,0.1691751738495016
10,0.6,0.22453825844465286
10,0.6,0.22388712014751627
10,0.6,0.2465604526192808
10,0.6,0.1777257697150899
10,0.6,0.27759353098747963
10,0.6,0.20714088816006715
10,0.6,0.22960882627794899
10,0.6,0.40486688046776675
10,0.6,0.4166213056973182
10,0.6,0.20600632738978875
10,0.6,0.17050139740943576
10,0.6,0.20364218426458403
10,0.6,0.17798040687588723
10,0.6,0.2117816786431193
10,0.6,0.22971266511335175
10,0.6,0.2753100618016064
10,0.6,0.23668267686194502
10,0.6,0.22622881689599772
10,0.6,0.3018990155160243
10,0.6,0.2705558544928277
10,0.6,0.229095244511104
10,0.6,0.19478857201428934
10,0.6,0.19334453180211103
10,0.6,0.24142517587505252
10,0.6,0.21414302606359864
10,0.6,0.2126059440566113
10,0.6,0.2057114470436443
10,0.6,0.17483639670311069
10,0.6,0.18396335826543983
10,0.6,0.21807316466579207
10,0.6,0.21721392822195368
10,0.6,0.2904380860252551
10,0.6,0.17685685170740528
10,0.6,0.15876411420134062
10,0.6,0.3842082417367675
10,0.6,0.2053933356800073
10,0.6,0.2600171631714963
10,0.6,0.3205217513587498
10,0.6,0.21311316532117497
10,0.6,0.16735113271231966
10,0.6,0.20269879428477533
10,0.6,0.35487833147768366
10,0.6,0.2596031940469166
10,0.6,0.16883711352216063
10,0.6,0.2057056294053735
10,0.6,0.24097793264959633
10,0.6,0.20492417001528263
10,0.6,0.20497828172000282
10,0.6,0.24640670477405158
10,0.6,0.204352030994438
10,0.6,0.22168606141790664
10,0.6,0.1719231066741631
10,0.6,0.23256095829317153
10,0.6,0.19370567636864006
10,0.6,0.2619014404502975
10,0.6,0.2206403365028534
10,0.6,0.2998465644766076
10,0.6,0.371021708249757
10,0.6,0.16743753117448623
10,0.6,0.24884339466510014
10,0.6,0.2426823678452939
10,0.6,0.18481472082895284
10,0.6,0.1923588496671125
10,0.8,0.2989148292640139
10,0.8,0.3682475992249875
10,0.8,0.32173336191189505
10,0.8,0.21579108942821473
10,0.8,0.2708887049481998
10,0.8,0.23490491205086209
10,0.8,0.36234769954573454
10,0.8,0.2236088153126034
10,0.8,0.19524454409953423
10,0.8,0.3250477202249047
10,0.8,0.29245014791781543
10,0.8,0.4381181469366725
10,0.8,0.2446775280312202
10,0.8,0.5384695013657678
10,0.8,0.2961863480481593
10,0.8,0.18226638999189804
10,0.8,0.2222420101315885
10,0.8,0.17698216504974948
10,0.8,0.41005580161313315
10,0.8,0.5509907921180396
10,0.8,0.5194834342306572
10,0.8,0.2828413996294772
10,0.8,0.28478793933949126
10,0.8,0.24674882478596444
10,0.8,0.2914969523269405
10,0.8,0.39840129256852824
10,0.8,0.29863875255735656
10,0.8,0.18721224650230098
10,0.8,0.3444142908245086
10,0.8,0.26026515012757057
